CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIC-Cases,FirstofMIC-Units,SumofMIC-Cost,CostPerCase,CostPerUnit,UnitPerCase
,,,,,,,,,,,
,Assessments,,T1023,,15 Minutes,30.00,31.00,"$4,915.00",164,159,1
,,,,,,,,,,,
,Prevention Services - Direct Model ,,T1027,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Supplies or Pharmacy,,T1999,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2001,,15 minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2001,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2002,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2002,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
St. Clair,,,,,,,,,,,
,Transportation,,T2003,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2003,,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2004,,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2004,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,T2005,,"Encounter Face-to-Face, generally less than 10 minutes",0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse Services: Transportation,,T2005,,Per Mile,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Prevention Services - Direct Model ,,T2024,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Fiscal Intermediary Services,,T2025,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,T2028,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,T2029,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Crisis Intervention,,T2034,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Respite Care,,T2036,,Encounter,3.00,13.00,$842.00,281,65,4
,,,,,,,,,,,
,Respite Care,,T2037,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Housing Assistance,,T2038,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,T2039,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Goods and Services ,,T5999,HK,Per Diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Wraparound Services,,T5999,,Per diem,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Pharmacy (Drugs and Other Biologicals),,,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Other,,,,Month,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Aggregate for 'J' Codes,,ALL,,Service,0.00,0.00,$0.00,0,0,0
St. Joseph,,,,,,,,,,,
,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,2.00,142.00,"$31,666.00",15833,223,71
,,,,,,,,,,,
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,0100,,PT65,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,3.00,40.00,"$24,370.00",8123,609,13
,,,,,,,,,,,
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,12.00,64.00,"$38,464.00",3205,601,5
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Amount,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Amount,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of items,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,ECT Anesthesia,0370,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of treatments,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of visits,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,ECT Recovery Room,0710,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of units,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - EEG,0740,,,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Crisis Observation Care,0762,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Facility Charge,0901,,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Outpatient Partial Hospitalization,0912,,,Encounter,1.00,2.00,$741.00,741,370,2
,,,,,,,,,,,
,Outpatient Partial Hospitalization,0913,,,# of visits,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Days,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Anesthesia,,00104,,# of tests,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Anesthesia,0901,00104,,# of visits,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Drug Screen for Methadone Clients Only,,80100,,Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Drug Screen for Methadone Clients Only,,80101,,Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Interactive Complexity - Add On Code,,90785,,Per Screen,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
St. Joseph,,,,,,,,,,,
,Assessment for Autism,,90785,U5,Per Screen,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,"90791
",,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,90791,U5,,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,90792,,Encounter,54.00,54.00,"$7,756.00",144,144,1
,,,,,,,,,,,
,Assessment for Autism,,90792,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Mental Health: Outpatient Care,,90832,,Encounter,84.00,198.00,"$13,554.00",161,68,2
,,,,,,,,,,,
,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,,Encounter,1.00,1.00,$62.00,62,62,1
,,,,,,,,,,,
,Assessment,,90833,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,90833,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Mental Health: Outpatient Care,,90834,,Encounter,178.00,"1,083.00","$161,618.00",908,149,6
,,,,,,,,,,,
,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,,Encounter,1.00,2.00,$249.00,249,124,2
,,,,,,,,,,,
,Assessment,,90836,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,90836,U5,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Mental Health: Outpatient Care,,90837,,Encounter 20-30 Min,26.00,48.00,"$16,514.00",635,344,2
,,,,,,,,,,,
,Substance abuse: Outpatient Care,,90837,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,90838,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,90838,U5,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychotherapy for Crisis First 60 Minutes,,90839,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Family Therapy,,90846,,Encounter 75-80 Min,104.00,364.00,"$32,083.00",308,88,4
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Family Therapy,,90847,,Encounter 75-80 Min,194.00,872.00,"$75,583.00",390,87,4
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Family Therapy,,90849,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Family Therapy,,90849,HS,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Therapy-Group Therapy,,90853,,Encounter 20-30 Min,5.00,7.00,$929.00,186,133,1
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Pharmacological Management (SED Waiver),,90863,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Physician,,90870,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-ECT Physician,0901,90870,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,90887,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy (Retired 1/1/14),,92506,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92507,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92508,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92521,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92522,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
St. Joseph,,,,,,,,,,,
,Speech & Language Therapy ,,92523,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92524,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92526,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Speech & Language Therapy ,,92610,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychological Testing PSYCH/PHYS ,,96101,,Encounter 45-50 Min,1.00,2.00,$379.00,379,190,2
,,,,,,,,,,,
,Assessment for Autism,,96101,U5,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychological Testing by Technician ,,96102,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,96102,U5,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Psychological Testing by Comp ,,96103,,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,96105,,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,96110,,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessments-Other,,96111,,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neurobehavioral Status Exam,,96116,,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neuropsych test by Psych/Phys ,,96118,,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,96118,U5,45 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neuropsych test by Tech ,,96119,,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,96119,U5,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Neuropsych test Admin w/Comp ,,96120,,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Medication Administration,,96372,,60 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Physical Therapy,,97001,,First 30-74 Min.,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Physical Therapy,,97002,,Each Additional 30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational Therapy,,97003,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97110,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97112,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97113,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97116,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97124,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97140,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97530,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97532,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97533,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97535,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97537,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97542,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97750,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational Therapy,,97755,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Occupational or Physical Therapy,,97760,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
St. Joseph,,,,,,,,,,,
,Assessment or Health Services,,97802,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment or Health Services,,97803,,First Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Health Services,,97804,,Each Additional 15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Acupuncture,,97810,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Acupuncture,,97811,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99201,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99201,U5,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99202,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99202,U5,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99203,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99203,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: New Patient Evaluation and Management,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99204,U5,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: New Patient Evaluation and Management,,99204,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,New Patient Evaluation and Management,,99205,,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99205,U5,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: New Patient Evaluation and Management,,99205,,Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Established Patient Evaluation and Management,,99211,,Per Hour,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99211,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Established Patient Evaluation and Management,,99212,,Encounter,13.00,17.00,"$1,443.00",111,85,1
,,,,,,,,,,,
,Assessment for Autism,,99212,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Established Patient Evaluation and Management,,99213,,Encounter,125.00,342.00,"$82,314.00",659,241,3
,,,,,,,,,,,
,Assessment for Autism,,99213,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Established Patient Evaluation and Management,,99214,,15 Minutes,18.00,22.00,"$6,522.00",362,296,1
,,,,,,,,,,,
,Assessment for Autism,,99214,U5,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Established Patient Evaluation and Management,,99215,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99215,U5,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-Physician Services,,99221,,15 Minutes,5.00,5.00,$451.00,90,90,1
,,,,,,,,,,,
,Additional Codes-Physician Services,,99222,,15 Minutes,5.00,5.00,$449.00,90,90,1
,,,,,,,,,,,
,Additional Codes-Physician Services,,99223,,Encounter,2.00,2.00,$179.00,90,90,1
,,,,,,,,,,,
,Additional Codes-Physician Services,,99224,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-Physician Services,,99225,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-Physician Services,,99226,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-Physician Services,,99231,,15 Minutes,6.00,13.00,"$1,177.00",196,91,2
,,,,,,,,,,,
,Additional Codes-Physician Services,,99232,,15 Minutes,7.00,15.00,"$1,340.00",191,89,2
,,,,,,,,,,,
,Additional Codes-Physician Services,,99233,,15 Minutes,5.00,8.00,$712.00,142,89,2
,,,,,,,,,,,
,Assessment,,99324,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99324,U5,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99325,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
St. Joseph,,,,,,,,,,,
,Assessment for Autism,,99325,U5,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99326,,15 minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99326,U5,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99327,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99327,U5,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99328,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99328,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99334,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99334,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99335,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99335,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99336,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99336,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99337,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99337,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99341,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99341,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99342,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99342,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99343,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99343,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99344,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99344,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99345,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99345,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99347,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99347,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99348,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99348,U5,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99349,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99349,U5,30 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment,,99350,,50 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Assessment for Autism,,99350,U5,70 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Medication Administration,,99506,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Medication Management,,99605,,35 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,A0080,,15 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,A0090,,25 minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,A0100,,35 Minutes,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Transportation,,A0100,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,A0110,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Transportation,,A0110,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
St. Joseph,,,,,,,,,,,
,Transportation,,A0120,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,A0130,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,A0140,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Transportation,,A0170,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-Transportation,,A0425,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Additional Codes-Transportation,,A0427,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,E1399,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Family Training/Support EBP only,,G0177,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Recovery Support Services,,G0409,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Individual Assessment,,H0001,,Encounter,1.00,1.00,$292.00,292,292,1
,,,,,,,,,,,
,Assessment ,,H0002,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Laboratory,,H0003,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Case Management,,H0006,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Encounter,0.00,0.00,$0.00,0,0,0
,,,,,,,,,,,
