CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIA-Cases,FirstofMIA-Units,SumofMIA-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Psychological Testing by Technician ,,96102,,Per Hour,0.00,0.00,$0.00,0,0,0
,Psychological Testing by Comp ,,96103,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96105,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96110,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96111,,Encounter,0.00,0.00,$0.00,0,0,0
,Neurobehavioral Status Exam,,96116,,Per Hour,0.00,0.00,$0.00,0,0,0
Pathways,,,,,,,,,,,
,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Tech ,,96119,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0.00,0.00,$0.00,0,0,0
,Medication Administration,,96372,,Encounter,47.00,549.00,"$103,454.00",2201,188,12
,Physical Therapy,,97001,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97002,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97003,,Encounter,1.00,1.00,$588.00,588,588,1
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97112,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97113,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97116,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97124,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97140,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97530,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97532,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97533,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97535,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97537,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97542,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97750,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97755,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97760,,15 Minutes,0.00,0.00,$0.00,0,0,0
,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97802,,15 Minutes,2.00,8.00,"$1,013.00",507,127,4
,Assessment or Health Services,,97803,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Health Services,,97804,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97810,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97811,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99201,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99202,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99204,,Encounter,2.00,2.00,"$1,047.00",524,524,1
,Substance Abuse: Physician Evaluation,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99205,,Encounter,58.00,58.00,"$40,588.00",700,700,1
,Substance Abuse: Physician Evaluation,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99211,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99212,,Encounter,24.00,24.00,"$3,581.00",149,149,1
,Psychiatric Evaluation and Medicaid Management,,99213,,Encounter,462.00,"1,467.00","$289,790.00",627,198,3
,Psychiatric Evaluation and Medicaid Management,,99214,,Encounter,64.00,81.00,"$24,834.00",388,307,1
,Psychiatric Evaluation and Medicaid Management,,99215,,Encounter,76.00,78.00,"$41,038.00",540,526,1
,Additional Codes-Physician Services,,99221,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99222,,50 Minutes,7.00,7.00,$807.00,115,115,1
,Additional Codes-Physician Services,,99223,,70 Minutes,0.00,0.00,$0.00,0,0,0
Pathways,,,,,,,,,,,
,Additional Codes-Physician Services,,99224,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99225,,25 minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99226,,35 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99231,,15 Minutes,4.00,7.00,$345.00,86,49,2
,Additional Codes-Physician Services,,99232,,25 minutes,7.00,56.00,"$4,592.00",656,82,8
,Additional Codes-Physician Services,,99233,,35 Minutes,2.00,2.00,$230.00,115,115,1
,Additional Codes-Physician Services,,99241,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99242,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99243,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99244,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99245,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99251,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99252,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99253,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99254,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99255,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99261,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99262,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99263,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99271,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99272,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99273,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99274,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99275,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99324,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99325,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99326,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99327,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99328,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99334,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99335,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99336,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99337,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99341,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99342,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99343,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99344,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99345,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99347,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99348,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99349,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99350,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Administration,,99506,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Management,,99605,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Transportation,,A0080,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0090,,Per mile,0.00,0.00,$0.00,0,0,0
Pathways,,,,,,,,,,,
,Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0120,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0130,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0140,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0170,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0425,,Per Mile,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,E1399,,Items,0.00,0.00,$0.00,0,0,0
,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,11.00,63.00,"$12,738.00",1158,202,6
,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Individual Assessment,,H0001,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0002,,Encounter,27.00,29.00,"$17,015.00",630,587,1
,Substance Abuse:Laboratory,,H0003,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Case Management,,H0006,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,0906,H0015,,Days,0.00,0.00,$0.00,0,0,0
,Crisis Residential Services,,H0018,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Residential,1002,H0018,,Days,65.00,673.00,"$270,573.00",4163,402,10
,Substance Abuse: Residential,1002,H0019,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Methadone,,H0020,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Early Intervention,,H0022,,Encounter,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0023,,Encounter,61.00,"3,418.00","$309,397.00",5072,91,56
,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,H0030,,Per Service,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0031,,Encounter,210.00,231.00,"$119,720.00",570,518,1
,Treatment Planning,,H0032,,Encounter,309.00,379.00,"$47,909.00",155,126,1
,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,6.00,20.00,"$2,639.00",440,132,3
,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,H0034,,15 Minutes,1.00,4.00,$345.00,345,86,4
,Home Based Services,,H0036,,15 Minutes,1.00,4.00,$176.00,176,44,4
,Home Based Services,,H0036,ST,15 Minutes,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0038,,15 minutes,27.00,"1,574.00","$44,765.00",1658,28,58
,Substance Abuse: Recovery Support Services,,H0038,TF,15 Minutes,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,NA,,,0.00,0.00,$0.00,0,0,0
,Assertive Community Treatment (ACT),,H0039,,15 Minutes,98.00,"22,880.00","$1,280,136.00",13063,56,233
Pathways,,,,,,,,,,,
,Community Living Supports in Independent living/own home,,H0043,,Per diem,4.00,664.00,"$176,325.00",44081,266,166
,Respite,,H0045,,Days,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0046,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse:Laboratory,,H0048,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,,H0050,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Behavior Treatment Plan Review,,H2000,,Encounter,5.00,13.00,"$8,476.00",1695,652,3
,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,4.00,61.00,"$28,510.00",7128,467,15
,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,H2011,,15 Minutes,656.00,"4,693.00","$333,766.00",509,71,7
,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,58.00,"47,359.00","$254,318.00",4385,5,817
,Community Living Supports (15 Minutes),,H2015,,15 Minutes,160.00,"32,761.00","$169,047.00",1057,5,205
,Community Living Supports (Daily),,H2016,,Per Diem,3.00,902.00,"$34,339.00",11446,38,301
,Community Living Supports (Daily),,H2016,TF,Per Diem,4.00,661.00,"$47,625.00",11906,72,165
,Community Living Supports (Daily),,H2016,TG,Per Diem,34.00,"9,037.00","$1,567,468.00",46102,173,266
,Behavior Services,,H2019,,15 Minutes,41.00,"3,098.00","$99,818.00",2435,32,76
,Crisis Intervention,,H2020,,Days,0.00,0.00,$0.00,0,0,0
,Wraparound,,H2021,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Wraparound (SED Waiver),,H2022,,Days,0.00,0.00,$0.00,0,0,0
,Wraparound (SED Waiver),,H2022,TT,Days,0.00,0.00,$0.00,0,0,0
,Supported Employment Services,,H2023,,15 minutes,57.00,"8,912.00","$196,510.00",3448,22,156
,Mental Health Therapy,,H2027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Home Based Services,,H2033,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,,Hour,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,,Per Diem,0.00,0.00,$0.00,0,0,0
,Medication Review ,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",3.00,11.00,"$3,531.00",1177,321,4
,Transportation,,S0209,,Per Mile,0.00,0.00,$0.00,0,0,0
,Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,,,,,,0.00,0.00,$0.00,0,0,0
,Family Training - EBP,,S5110,,15 Minutes,4.00,60.00,"$2,731.00",683,46,15
,Family Training,,S5111,,Encounter,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,HA,Encounter,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,HM,Encounter,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5140,,Days,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5145,,Days,0.00,0.00,$0.00,0,0,0
,Respite,,S5150,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite,,S5151,,Per Diem,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5160,,Encounter,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5161,,Month,0.00,0.00,$0.00,0,0,0
,Environmental Modification ,,S5165,,Service,0.00,0.00,$0.00,0,0,0
Pathways,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,S5199,,Items,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,S8990,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9445,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9446,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9470,,Encounter,5.00,36.00,"$9,755.00",1951,271,7
,Prevention Services - Direct Model,,S9482,,15 minutes,0.00,0.00,$0.00,0,0,0
,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0.00,0.00,$0.00,0,0,0
,Reidential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Residential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TD,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TE,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Assessment,,T1001,,Encounter,3.00,3.00,"$1,826.00",609,609,1
,Health Services,,T1002,,Up to 15 min,1.00,1.00,$83.00,83,83,1
,Respite Care,,T1005,,15 Minutes,1.00,"1,432.00","$5,542.00",5542,4,1432
,Respite Care,,T1005,TD,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care,,T1005,TE,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0.00,0.00,$0.00,0,0,0
,Family Psycho-Education - EBP,,T1015,,Encounter,7.00,18.00,"$3,180.00",454,177,3
,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,122.00,"2,860.00","$308,308.00",2527,108,23
,Targeted Case Management ,,T1017,,15 minutes,452.00,"11,771.00","$946,859.00",2095,80,26
,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,6.00,74.00,"$5,904.00",984,80,12
,Personal Care in Licensed Specialized Residential Setting,,T1020,,Days,30.00,"5,389.00","$244,122.00",8137,45,180
,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Days,15.00,"3,018.00","$274,155.00",18277,91,201
,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Days,12.00,"2,016.00","$309,214.00",25768,153,168
,Assessments,,T1023,,Encounter,322.00,467.00,"$160,587.00",499,344,1
,Prevention Services - Direct Model ,,T1027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Supplies or Pharmacy,,T1999,,Items,0.00,0.00,$0.00,0,0,0
,Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model ,,T2024,,,0.00,0.00,$0.00,0,0,0
,Fiscal Intermediary Services,,T2025,,Month,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2028,,Items,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2029,,Items,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,T2034,,Days,0.00,0.00,$0.00,0,0,0
Pathways,,,,,,,,,,,
,Respite Care,,T2036,,Per session. One night = one session,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2037,,Per session. One day/partial day = one session,0.00,0.00,$0.00,0,0,0
,Housing Assistance,,T2038,,Service,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2039,,Items,0.00,0.00,$0.00,0,0,0
,Goods and Services ,,T5999,HK,Per Item,0.00,0.00,$0.00,0,0,0
,Wraparound Services,,T5999,,Per Item,0.00,0.00,$0.00,0,0,0
,Pharmacy (Drugs and Other Biologicals),,,,,0.00,0.00,$0.00,0,0,0
,Other,,,,,0.00,0.00,$0.00,0,0,0
,Aggregate for 'J' Codes,,ALL,,,40.00,0.00,"$48,463.00",1212,0,0
Pines,,,,,,,,,,,
,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,3.00,274.00,"$139,466.00",46489,509,91
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,0100,,PT65,Days,0.00,0.00,$0.00,0,0,0
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,2.00,16.00,"$9,969.00",4985,623,8
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,105.00,739.00,"$569,425.00",5423,771,7
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0.00,0.00,$0.00,0,0,0
,ECT Anesthesia,0370,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0.00,0.00,$0.00,0,0,0
,ECT Recovery Room,0710,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0.00,0.00,$0.00,0,0,0
,Crisis Observation Care,0762,,,Hour,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Facility Charge,0901,,,Encounter,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0912,,,Days,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0913,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0.00,0.00,$0.00,0,0,0
,Interactive Complexity - Add On Code,,90785,,,0.00,0.00,$0.00,0,0,0
,Assessment,,"90791
",,Encounter,104.00,106.00,"$20,575.00",198,194,1
,Assessment,,90792,,Encounter,185.00,186.00,"$67,225.00",363,361,1
,Assessment-Psychiatric Assessment,,90801,,Encounter,83.00,88.00,"$24,533.00",296,279,1
,Substance Abuse: Psychiatric Evaluation,,90801,,Encounter,0.00,0.00,$0.00,0,0,0
Pines,,,,,,,,,,,
,Assessment-Psychiatric Assessment,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychiatric Evaluation,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90804,,Encounter 20-30 Min,38.00,49.00,"$4,153.00",109,85,1
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90804,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90806,,Encounter 45-50 Min,276.00,693.00,"$96,685.00",350,140,3
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90806,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90808,,Encounter 75-80 Min,30.00,61.00,"$13,245.00",441,217,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90808,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
