CMH Name,DD Group Num,DD Serv Num,FirstOfService Description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfDD-Cases,SumOfDD-Units,SumOfDD-Cost,SumOfOther Cost,FirstOfDD Totals,FirstOfDD Unique Consumers
Saginaw,169,169,Occupational or Physical Therapy,,,97535,15 Minutes,61,1549,69049.11,69049.11,44004856.1,1468
Saginaw,170,170,Occupational or Physical Therapy,,,97537,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,171,171,Occupational or Physical Therapy,,,97542,15 Minutes,11,35,5683.7,5683.7,44004856.1,1468
Saginaw,172,172,Occupational or Physical Therapy,,,97750,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,173,173,Occupational Therapy,,,97755,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,174,174,Occupational or Physical Therapy,,,97760,15 Minutes,1,8,1251.46,1251.46,44004856.1,1468
Saginaw,175,175,Prosthetic Training (Children's Waiver),,,97761,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,176,176,Occupational or Physical Therapy,,,97763,30 Minutes,0,0,0,0,44004856.1,1468
Saginaw,177,177,Assessment or Health Services,,,97802,Encounter,21,83,12564.33,51299.82,44004856.1,1468
Saginaw,178,178,Assessment or Health Services,,,97803,Encounter,17,69,8592.65,23077.44,44004856.1,1468
Saginaw,179,179,Health Services,,,97804,Encounter,0,0,0,0,44004856.1,1468
Saginaw,180,180,Substance Use Disorder: Acupuncture,,,97810,Encounter,0,0,0,0,44004856.1,1468
Saginaw,181,181,Substance Use Disorder: Acupuncture,,,97811,Encounter,0,0,0,0,44004856.1,1468
Saginaw,182,182,New Patient Evaluation and Management,,,99201,Encounter,0,0,0,0,44004856.1,1468
Saginaw,183,183,Substance Use Disorder: New Patient Evaluation and Management,,HF,99201,Encounter,0,0,0,0,44004856.1,1468
Saginaw,184,184,New Patient Evaluation and Management,,,99202,Encounter,0,0,0,2533.46,44004856.1,1468
Saginaw,185,185,Substance Use Disorder: New Patient Evaluation and Management,,HF,99202,Encounter,0,0,0,0,44004856.1,1468
Saginaw,186,186,New Patient Evaluation and Management,,,99203,Encounter,9,9,1311.52,19770.33,44004856.1,1468
Saginaw,187,187,Substance Use Disorder: New Patient Evaluation and Management,,HF,99203,Encounter,0,0,0,0,44004856.1,1468
Saginaw,188,188,New Patient Evaluation and Management,,,99204,Encounter,2,2,532.81,7628.81,44004856.1,1468
Saginaw,189,189,Substance Use Disorder: New Patient Evaluation and Management,,HF,99204,Encounter,0,0,0,0,44004856.1,1468
Saginaw,190,190,New Patient Evaluation and Management,,,99205,Encounter,0,0,0,672.24,44004856.1,1468
Saginaw,191,191,Substance Use Disorder: New Patient Evaluation and Management,,HF,99205,Encounter,0,0,0,0,44004856.1,1468
Saginaw,192,192,Established Patient Evaluation and Management,,,99211,Encounter,60,63,16109.42,52093.85,44004856.1,1468
Saginaw,193,193,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99211,Encounter,0,0,0,0,44004856.1,1468
Saginaw,194,194,Established Patient Evaluation and Management,,,99212,Encounter,230,405,48055.83,92305.03,44004856.1,1468
Saginaw,195,195,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99212,Encounter,0,0,0,0,44004856.1,1468
Saginaw,196,196,Established Patient Evaluation and Management,,,99213,Encounter,450,1437,247166.25,916306.25,44004856.1,1468
Saginaw,197,197,Sustance Abuse: Established Patient Evaluation and Management,,HF,99213,Encounter,0,0,0,0,44004856.1,1468
Saginaw,198,198,Established Patient Evaluation and Management,,,99214,Encounter,285,822,236652.35,615521.57,44004856.1,1468
Saginaw,199,199,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99214,30 Minutes,0,0,0,0,44004856.1,1468
Saginaw,200,200,Established Patient Evaluation and Management,,,99215,50 Minutes,5,9,4465.78,9481.09,44004856.1,1468
Saginaw,201,201,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99215,70 Minutes,0,0,0,0,44004856.1,1468
Saginaw,202,202,Additional Codes-Physician Services,,,99221,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,203,203,Additional Codes-Physician Services,,,99222,25 minutes,0,0,0,225.45,44004856.1,1468
Saginaw,204,204,Additional Codes-Physician Services,,,99223,35 Minutes,0,0,0,0,44004856.1,1468
Saginaw,205,205,Additional Codes-Physician Services,,,99224,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,206,206,Additional Codes-Physician Services,,,99225,25 minutes,0,0,0,0,44004856.1,1468
Saginaw,207,207,Additional Codes-Physician Services,,,99226,35 Minutes,0,0,0,0,44004856.1,1468
Saginaw,208,208,Additional Codes-Physician Services,,,99231,<= 30 Minutes,0,0,0,1340.88,44004856.1,1468
Saginaw,209,209,Additional Codes-Physician Services,,,99232,> 30 Minutes,0,0,0,903.51,44004856.1,1468
Saginaw,210,210,Additional Codes-Physician Services,,,99233,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,211,211,Additional Codes-Physician Services,,,99238,30 Minutes,0,0,0,222,44004856.1,1468
Saginaw,212,212,Additional Codes-Physician Services,,,99239,40 Minutes,0,0,0,378.36,44004856.1,1468
Saginaw,213,213,Substance Use Disorder: Physician Consultations,,HF,99241,60 Minutes,0,0,0,0,44004856.1,1468
Saginaw,214,214,Substance Use Disorder: Physician Consultations,,HF,99242,80 Minutes,0,0,0,0,44004856.1,1468
Saginaw,215,215,Substance Use Disorder: Physician Consultations,,HF,99243,20 Minutes,0,0,0,0,44004856.1,1468
Saginaw,216,216,Substance Use Disorder: Physician Consultations,,HF,99244,40 Minutes,0,0,0,0,44004856.1,1468
Saginaw,217,217,Substance Use Disorder: Physician Consultations,,HF,99245,55 Minutes,0,0,0,0,44004856.1,1468
Saginaw,218,218,Substance Use Disorder: Physician Consultations,,HF,99251,80 Minutes,0,0,0,0,44004856.1,1468
Saginaw,219,219,Substance Use Disorder: Physician Consultations,,HF,99252,110 Minutes,0,0,0,0,44004856.1,1468
Saginaw,220,220,Substance Use Disorder: Physician Consultations,,HF,99253,25 minutes,0,0,0,0,44004856.1,1468
Saginaw,221,221,Substance Use Disorder: Physician Consultations,,HF,99254,35 Minutes,0,0,0,0,44004856.1,1468
Saginaw,222,222,Substance Use Disorder: Physician Consultations,,HF,99255,45 Minutes,0,0,0,0,44004856.1,1468
Saginaw,223,223,Nursing Facility Services evaluation and management,,,99304,10 Minutes,0,0,0,0,44004856.1,1468
Saginaw,224,224,Nursing Facility Services evaluation and management,,,99305,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,225,225,Nursing Facility Services evaluation and management,,,99306,25 minutes,0,0,0,0,44004856.1,1468
Saginaw,226,226,Nursing Facility Services evaluation and management,,,99307,35 Minutes,0,0,0,0,44004856.1,1468
Saginaw,227,227,Nursing Facility Services evaluation and management,,,99308,Encounter,0,0,0,0,44004856.1,1468
Saginaw,228,228,Nursing Facility Services evaluation and management,,,99309,Encounter,0,0,0,0,44004856.1,1468
Saginaw,229,229,Nursing Facility Services evaluation and management,,,99310,Encounter,0,0,0,0,44004856.1,1468
Saginaw,230,230,Assessment,,,99324,Encounter,0,0,0,0,44004856.1,1468
Saginaw,231,231,Assessment,,,99325,Encounter,0,0,0,0,44004856.1,1468
Saginaw,232,232,Assessment,,,99326,Encounter,0,0,0,0,44004856.1,1468
Saginaw,233,233,Assessment,,,99327,Encounter,0,0,0,66.73,44004856.1,1468
Saginaw,234,234,Assessment,,,99328,Encounter,0,0,0,0,44004856.1,1468
Saginaw,235,235,Assessment,,,99334,Encounter,0,0,0,0,44004856.1,1468
Saginaw,236,236,Assessment,,,99335,Encounter,0,0,0,250.26,44004856.1,1468
Saginaw,237,237,Assessment,,,99336,Encounter,0,0,0,0,44004856.1,1468
Saginaw,238,238,Assessment,,,99337,Encounter,0,0,0,0,44004856.1,1468
Saginaw,239,239,Assessment,,,99341,Encounter,0,0,0,0,44004856.1,1468
Saginaw,240,240,Assessment,,,99342,Encounter,0,0,0,0,44004856.1,1468
Saginaw,241,241,Assessment,,,99343,Encounter,0,0,0,0,44004856.1,1468
Saginaw,242,242,Assessment,,,99344,Encounter,0,0,0,0,44004856.1,1468
Saginaw,243,243,Assessment,,,99345,Encounter,0,0,0,0,44004856.1,1468
Saginaw,244,244,Assessment,,,99347,Encounter,0,0,0,0,44004856.1,1468
Saginaw,245,245,Assessment,,,99348,Encounter,0,0,0,0,44004856.1,1468
Saginaw,246,246,Assessment,,,99349,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,247,247,Assessment,,,99350,Per mile,0,0,0,0,44004856.1,1468
Saginaw,248,248,Medication Administration,,,99506,Per mile,0,0,0,0,44004856.1,1468
Saginaw,249,249,Medication Management,,,99605,Per one-way trip,0,0,0,0,44004856.1,1468
Saginaw,250,250,Transportation,,,A0080,Per one-way trip,0,0,0,0,44004856.1,1468
Saginaw,251,251,Transportation,,,A0090,Per one-way trip,5,12289,6902.9,6902.9,44004856.1,1468
Saginaw,252,252,Transportation,,,A0100,Per one-way trip,0,0,0,0,44004856.1,1468
Saginaw,253,253,Substance Use Disorder: Transportation,,HF,A0100,Per one-way trip,0,0,0,0,44004856.1,1468
Saginaw,254,254,Transportation,,,A0110,Per one-way trip,0,0,0,0,44004856.1,1468
Saginaw,255,255,Substance Use Disorder: Transportation,,HF,A0110,Per one-way trip,0,0,0,0,44004856.1,1468
Saginaw,256,256,Transportation,,,A0120,,0,0,0,0,44004856.1,1468
Saginaw,257,257,Transportation,,,A0130,Per Mile,0,0,0,0,44004856.1,1468
Saginaw,258,258,Transportation,,,A0140,Refer to code descriptions.,0,0,0,0,44004856.1,1468
Saginaw,259,259,Transportation,,,A0170,Item,0,0,0,0,44004856.1,1468
Saginaw,260,260,Additional Codes-Transportation,,,A0425,Encounter,0,0,0,703.72,44004856.1,1468
Saginaw,261,261,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,0,44004856.1,1468
Saginaw,262,262,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,10,10,2337.05,2615.9,44004856.1,1468
Saginaw,263,263,Activity Therapy (Children's Waiver),,,G0176,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,264,264,Family Training/Support EBP only,,,G0177,Encounter,0,0,0,0,44004856.1,1468
Saginaw,265,265,Substance Use Disorder: Recovery Support Services,,,G0409,Encounter,0,0,0,0,44004856.1,1468
Saginaw,266,266,Occupational Therapy,,,G0515,Encounter,5,53,6967,6967,44004856.1,1468
Saginaw,267,267,Substance Use Disorder: Individual Assessment,,,H0001,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,268,268,Assessment,,,H0002,Encounter,102,152,40219.65,323714.65,44004856.1,1468
Saginaw,269,269,Substance Use Disorder: Laboratory,,,H0003,Encounter,0,0,0,0,44004856.1,1468
Saginaw,270,270,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0004,Day,0,0,0,0,44004856.1,1468
Saginaw,271,271,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0005,Day,0,0,0,0,44004856.1,1468
Saginaw,272,272,Substance Use Disorder: Case Management,,,H0006,Day,0,0,0,0,44004856.1,1468
Saginaw,273,273,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0010,Day,0,0,0,0,44004856.1,1468
Saginaw,274,274,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0012,Day,0,0,0,0,44004856.1,1468
Saginaw,275,275,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0014,Day,0,0,0,0,44004856.1,1468
Saginaw,276,276,Substance Use Disorder: Outpatient Care,0906,,H0015,Day,0,0,0,0,44004856.1,1468
Saginaw,277,277,Crisis Residential Services,,,H0018,Encounter,37,156,57250.67,513038.8,44004856.1,1468
Saginaw,278,278,Substance Use Disorder: Residential,1002,HF,H0018,Encounter,0,0,0,0,44004856.1,1468
Saginaw,279,279,Substance Use Disorder: Residential,1002,HF,H0019,Encounter,0,0,0,0,44004856.1,1468
Saginaw,280,280,Substance Use Disorder: Methadone,,,H0020,Encounter,0,0,0,0,44004856.1,1468
Saginaw,281,281,Substance Use Disorder: Early Intervention,,,H0022,Face to Face Contact,0,0,0,0,44004856.1,1468
Saginaw,282,282,Peer Directed and Operated Support Services,,,H0023,Encounter,33,2038,104486.56,414226.28,44004856.1,1468
Saginaw,283,283,Substance Use Disorder: Recovery Support Services,,HF,H0023,Encounter,0,0,0,0,44004856.1,1468
Saginaw,284,284,Prevention Services - Direct Model,,,H0025,,0,0,0,0,44004856.1,1468
Saginaw,285,285,Assessment,,,H0031,Encounter,382,474,240116.99,1864708.29,44004856.1,1468
Saginaw,286,286,Assessment for Autism,,U5,H0031,Encounter,231,240,77301.13,88129.87,44004856.1,1468
Saginaw,287,287,Support Intensity Scale (SIS) Face-to-Face Assessment,,HW,H0031,Direct Observation Encounter,95,95,36221.78,37365.78,44004856.1,1468
Saginaw,288,288,Treatment Planning,,,H0032,15 Minutes,395,5560,1087232.29,1360182.1,44004856.1,1468
Saginaw,289,289,Monitoring of Treatment - Clinician,,TS,H0032,15 Minutes,1,2,278.92,278.92,44004856.1,1468
Saginaw,290,290,Substance Use Disorder: Pharmalogical Support - Suboxane,,,H0033,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,291,291,Health Services,,,H0034,15 minutes,25,32,4687.09,11259.04,44004856.1,1468
Saginaw,292,292,Home Based Services,,,H0036,15 Minutes,1,118,13756.45,62423.01,44004856.1,1468
Saginaw,293,293,Home Based Services,,ST,H0036,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,294,294,Peer Directed and Operated Support Services,,,H0038,,46,867,84449.22,811861.19,44004856.1,1468
Saginaw,295,295,Peer Directed and Operated Support Services,,TJ,H0038,15 Minutes,0,0,0,216.33,44004856.1,1468
Saginaw,296,296,Substance Use Disorder: Recovery Support Services,,HF,H0038,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,297,297,Peer Directed and Operated Support Services,,,NA,Per Diem,0,0,0,0,44004856.1,1468
Saginaw,298,298,Assertive Community Treatment (ACT),,,H0039,Per Diem,4,481,24092.65,571395.84,44004856.1,1468
Saginaw,299,299,Assertive Community Treatment (ACT),,TG,H0039,Per Diem,2,10,520.9,40455.66,44004856.1,1468
Saginaw,300,300,Community Living Supports in Independent living/own home,,,H0043,Per Diem,33,3708,183812.72,731350.38,44004856.1,1468
Saginaw,301,301,Community Living Supports in Independent living/own home,,TF,H0043,Per Diem,0,0,0,0,44004856.1,1468
Saginaw,302,302,Community Living Supports in Independent living/own home,,TG,H0043,Per Diem,2,106,44916.24,44916.24,44004856.1,1468
Saginaw,303,303,Community Living Supports in Independent living/own home,,TT,H0043,Day,17,5407,414459.36,493757.75,44004856.1,1468
Saginaw,304,304,Community Living Supports in Independent living/own home,,TF/TT,H0043,Encounter,0,0,0,0,44004856.1,1468
Saginaw,305,305,Community Living Supports in Independent living/own home,,TG/TT,H0043,Encounter,0,0,0,0,44004856.1,1468
Saginaw,306,306,Respite,,,H0045,15 Minutes,141,653,178076.76,195566.41,44004856.1,1468
Saginaw,307,307,Peer Directed and Operated Support Services,,,H0046,Encounter,0,0,0,0,44004856.1,1468
Saginaw,308,308,Substance Use Disorder: Laboratory,,,H0048,Encounter,0,0,0,0,44004856.1,1468
Saginaw,309,309,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0050,15 minutes,0,0,0,0,44004856.1,1468
Saginaw,310,310,Behavior Treatment Plan Review,,,H2000,15 Minutes,5,11,3806.51,4171.52,44004856.1,1468
Saginaw,311,311,Behavior Treatment Plan Review - Monitoring Activities,,TS,H2000,15 Minutes,1,2,215.72,215.72,44004856.1,1468
Saginaw,312,312,Comprehensive Medication Services - EBP only,,,H2010,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,313,313,Crisis Intervention,,,H2011,15 Minutes,97,306,59977.28,536796.52,44004856.1,1468
Saginaw,314,314,Crisis Intervention,,HB,H2011,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,315,315,Crisis Intervention,,HC,H2011,15 minutes,0,0,0,0,44004856.1,1468
Saginaw,316,316,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,HF,H2011,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,317,317,Crisis Intervention,,TJ,H2011,15 Minutes,24,174,49217.33,284495.83,44004856.1,1468
Saginaw,318,318,Skill-Building and Out of Home Non Vocational Habilitation,,,H2014,15 Minutes,141,159986,446856.83,488322.83,44004856.1,1468
Saginaw,319,319,Out of Home Non Vocational Habilitation,,HK,H2014,Per Diem,6,11648,62288.29,62288.29,44004856.1,1468
Saginaw,320,320,Community Living Supports (15 Minutes),,,H2015,15 Minutes,247,829851,3463767.46,4599740.3,44004856.1,1468
Saginaw,321,321,Community Living Supports (15 Minutes),,TT,H2015,15 Minutes,399,1036884,5139086.22,5322791.28,44004856.1,1468
Saginaw,322,322,Community Living Supports (Daily),,,H2016,15 Minutes,193,61664,9121418.49,13109326.13,44004856.1,1468
Saginaw,323,323,Behavior Services,,,H2019,Day,0,0,0,64478.04,44004856.1,1468
Saginaw,324,324,Behavior Services,,TT,H2019,Day,0,0,0,142264.12,44004856.1,1468
Saginaw,325,325,Wraparound,,,H2021,15 minutes,7,348,73019.33,630941.42,44004856.1,1468
Saginaw,328,328,Supported Employment Services,,,H2023,15 Minutes,105,92679,617729.2,997208.27,44004856.1,1468
Saginaw,329,329,Mental Health Therapy,,,H2027,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,330,330,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",HF,H2027,Day,0,0,0,0,44004856.1,1468
Saginaw,331,331,Clubhouse Psychosocial Rehabilitation Programs,,,H2030,Hour,46,58345,202521.87,450730.26,44004856.1,1468
Saginaw,332,332,Home Based Services,,,H2033,Per Diem,0,0,0,0,44004856.1,1468
Saginaw,333,333,Substance Use Disorder: Recovery Housing,,,H2034,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,334,334,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2035,Per Service,0,0,0,0,44004856.1,1468
Saginaw,335,335,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2036,Per Mile,0,0,0,0,44004856.1,1468
Saginaw,336,336,Repair/Svc DME Non-Oxygen Equipment (Children's Waiver),,,K0739,Per Mile,0,0,0,0,44004856.1,1468
Saginaw,337,337,Telemedicine Facility Fee,,GT,Q3014,Per Mile,1,1,28.07,28.07,44004856.1,1468
Saginaw,338,338,Transportation,,,S0209,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,339,339,Transportation,,,S0215,Encounter,0,0,0,0,44004856.1,1468
Saginaw,340,340,Substance Use Disorder: Transportation,,HF,S0215,Encounter,0,0,0,0,44004856.1,1468
Saginaw,341,341,Family Training - EBP,,,S5110,Encounter,0,0,0,0,44004856.1,1468
Saginaw,342,342,Family Training,,,S5111,Encounter,22,132,36481.07,175201.49,44004856.1,1468
Saginaw,343,343,Family Training,,HA,S5111,Day,0,0,0,0,44004856.1,1468
Saginaw,344,344,Family Training,,HM,S5111,Day,4,37,16791.42,176086.28,44004856.1,1468
Saginaw,345,345,"Home Care Training, Non-Family (Children's Waiver)",,,S5116,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,346,346,Foster Care,,,S5140,Per Diem,0,0,0,0,44004856.1,1468
Saginaw,347,347,Foster Care,,,S5145,Encounter,0,0,0,0,44004856.1,1468
Saginaw,348,348,Respite,,,S5150,Month,0,0,0,0,44004856.1,1468
Saginaw,349,349,Respite,,,S5151,Service,0,0,0,0,44004856.1,1468
Saginaw,350,350,Personal Emergency Response System (PERS),,,S5160,Item,0,0,0,0,44004856.1,1468
Saginaw,351,351,Personal Emergency Response System (PERS),,,S5161,Encounter,0,0,0,0,44004856.1,1468
Saginaw,352,352,Environmental Modification,,,S5165,Hour,1,1,4441.97,4441.97,44004856.1,1468
Saginaw,353,353,Enhanced Medical Equipment-Supplies,,,S5199,Hour,7,22,8013.25,8013.25,44004856.1,1468
Saginaw,354,354,Occupational or Physical Therapy,,,S8990,Hour,0,0,0,0,44004856.1,1468
Saginaw,355,355,Private Duty Nursing,0582,,S9123,Hour,0,0,0,0,44004856.1,1468
Saginaw,356,356,Private Duty Nursing,,,S9123,Hour,0,0,0,0,44004856.1,1468
Saginaw,357,357,Private Duty Nursing,,TT,S9123,Hour,0,0,0,0,44004856.1,1468
Saginaw,358,358,Private Duty Nursing,0582,,S9124,Encounter,0,0,0,0,44004856.1,1468
Saginaw,359,359,Private Duty Nursing,,,S9124,Encounter,0,0,0,0,44004856.1,1468
Saginaw,360,360,Private Duty Nursing,,TT,S9124,Encounter,0,0,0,0,44004856.1,1468
Saginaw,361,361,Health Services,,,S9445,15 minutes,7,33,7907.8,32720.12,44004856.1,1468
Saginaw,362,362,Health Services,,,S9446,Hour,0,0,0,1645.82,44004856.1,1468
Saginaw,363,363,Health Services,,,S9470,Hour,27,148,71917.33,175948,44004856.1,1468
Saginaw,364,364,Prevention Services - Direct Model,,,S9482,Day,19,290,34748.51,269721.16,44004856.1,1468
Saginaw,365,365,Intensive Crisis Stabilization-Enrolled Program,,,S9484,Day,0,0,0,0,44004856.1,1468
Saginaw,366,366,Intensive Crisis Stabilization-Enrolled Program,,TJ,S9484,Up to 15 min,0,0,0,0,44004856.1,1468
Saginaw,367,367,Residential Room and Board,,,S9976,Up to 15 min,0,0,0,0,44004856.1,1468
Saginaw,368,368,Substance Use Disorder: Residential Room and Board,,HF,S9976,Up to 15 min,0,0,0,0,44004856.1,1468
Saginaw,369,369,Private Duty Nursing,,,T1000,Encounter,0,0,0,0,44004856.1,1468
Saginaw,370,370,Private Duty Nursing,,TD,T1000,Up to 15 min,0,0,0,0,44004856.1,1468
Saginaw,371,371,Private Duty Nursing,,TE,T1000,15 Minutes,0,0,0,0,44004856.1,1468
Saginaw,372,372,Assessment,,,T1001,15 Minutes,137,146,77774.75,134067.53,44004856.1,1468
Saginaw,373,373,Health Services,,,T1002,15 Minutes,151,253,15801.05,133150.49,44004856.1,1468
Saginaw,374,374,Respite Care,,,T1005,15 minutes,258,287052,1219502.07,1444949.8,44004856.1,1468
Saginaw,375,375,Respite Care,,TD,T1005,Encounter,0,0,0,0,44004856.1,1468
Saginaw,376,376,Respite Care,,TE,T1005,Encounter,4,1963,18179.19,18179.19,44004856.1,1468
Saginaw,377,377,Respite Care (Children's Waiver & SED Waiver),,TT,T1005,Encounter,0,0,0,0,44004856.1,1468
Saginaw,378,378,Substance Use Disorder: Treatment Planning,,HF,T1007,Encounter,0,0,0,0,44004856.1,1468
Saginaw,379,379,Substance Use Disorder: Child Sitting Services,,,T1009,15 minutes,0,0,0,0,44004856.1,1468
Saginaw,380,380,Substance Use Disorder: Recovery Support Services,,,T1012,15 minutes,0,0,0,0,44004856.1,1468
Saginaw,381,381,Family Psycho-Education - EBP,,,T1015,15 minutes,0,0,0,0,44004856.1,1468
Saginaw,382,382,Supports Coordination/Wrap Facilitation,,,T1016,Day,1157,43113,3823241.39,3906728.68,44004856.1,1468
Saginaw,383,383,Targeted Case Management,,,T1017,Encounter,173,6338,435176.6,6957330.94,44004856.1,1468
Saginaw,384,384,Nursing Home Mental Health Monitoring,,SE,T1017,15 Minutes,8,76,7671.27,24106.49,44004856.1,1468
Saginaw,385,385,Personal Care in Licensed Specialized Residential Setting,,,T1020,Item,193,61683,3461723.66,4290389.13,44004856.1,1468
Saginaw,386,386,Assessments,,,T1023,Encounter,127,238,105035.62,1202008.63,44004856.1,1468
Saginaw,387,387,Prevention Services - Direct Model,,,T1027,Encounter,4,66,7668.29,32880.71,44004856.1,1468
Saginaw,388,388,Enhanced Medical Supplies or Pharmacy,,,T1999,Per Diem,31,125,11910.28,11910.28,44004856.1,1468
Saginaw,389,389,Transportation,,,T2001,Per Diem,0,0,0,0,44004856.1,1468
Saginaw,390,390,Substance Use Disorder: Transportation,,HF,T2001,Encounter / Trip,0,0,0,0,44004856.1,1468
Saginaw,391,391,Transportation,,,T2002,Encounter / Trip,0,0,0,0,44004856.1,1468
Saginaw,392,392,Substance Use Disorder: Transportation,,HF,T2002,Encounter,0,0,0,0,44004856.1,1468
Saginaw,393,393,Transportation,,,T2003,Encounter,0,0,0,0,44004856.1,1468
Saginaw,394,394,Substance Use Disorder: Transportation,,HF,T2003,Encounter,0,0,0,0,44004856.1,1468
Saginaw,395,395,Transportation,,,T2004,Encounter,0,0,0,0,44004856.1,1468
Saginaw,396,396,Substance Use Disorder: Transportation,,HF,T2004,Hour,0,0,0,0,44004856.1,1468
Saginaw,397,397,Transportation,,,T2005,Month,0,0,0,0,44004856.1,1468
Saginaw,398,398,Substance Use Disorder: Transportation,,HF,T2005,,0,0,0,0,44004856.1,1468
Saginaw,399,399,Out of Home Prevocational Service,,,T2015,Month,0,0,0,0,44004856.1,1468
Saginaw,400,400,Targeted Case Management (Children's Waiver),,,T2023,Item,6,54,166886.2,166886.2,44004856.1,1468
Saginaw,401,401,Prevention Services - Direct Model,,,T2024,Item,0,0,0,0,44004856.1,1468
Saginaw,402,402,Fiscal Intermediary Services,,,T2025,Per session. One night = one session,96,1025,153111.34,215845.28,44004856.1,1468
Saginaw,403,403,Enhanced Medical Equipment-Supplies,,,T2028,Per session. One day/partial day = one session,5,38,2869.95,3953.06,44004856.1,1468
Saginaw,404,404,Enhanced Medical Equipment-Supplies,,,T2029,Service,5,6,2227.7,2227.7,44004856.1,1468
Saginaw,405,405,Respite Care,,,T2036,Item,91,447,82143.15,132662.39,44004856.1,1468
Saginaw,406,406,Respite Care,,,T2037,Per Item,54,231,33187.49,60724.06,44004856.1,1468
Saginaw,407,407,Housing Assistance,,,T2038,Per Item,2,2,1332.06,6532.19,44004856.1,1468
Saginaw,408,408,Enhanced Medical Equipment-Supplies,,,T2039,,0,0,0,0,44004856.1,1468
Saginaw,409,409,Goods and Services,,HK,T5999,,0,0,0,0,44004856.1,1468
Saginaw,410,410,Wraparound Services,,,T5999,,0,0,0,0,44004856.1,1468
Saginaw,411,411,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,759601.63,44004856.1,1468
Saginaw,412,412,Other,,,,,0,0,0,0,44004856.1,1468
Saginaw,413,413,Aggregate for 'J' Codes,,,ALL,,0,0,0,0,44004856.1,1468
Sanilac,3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,PT68,,Day,3,58,47929.49306,308236.2226,10573574.49,305
Sanilac,4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,PT68,,Day,0,0,0,243.03348,10573574.49,305
Sanilac,5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,10573574.49,305
Sanilac,6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,10573574.49,305
Sanilac,7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,4,25,19945.5725,497043.6667,10573574.49,305
Sanilac,8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,3,39,3690.25332,11260.00372,10573574.49,305
Sanilac,9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,4275.07525,10573574.49,305
Sanilac,10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,10573574.49,305
Sanilac,12,12,Local Psychiatric Hospital/IMD,,PT68,,Amount,0,0,0,0,10573574.49,305
