CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost
Summit Pointe,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0
Summit Pointe,Therapy-Group Therapy,,90853,,Encounter,121,1186,114861
Summit Pointe,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0
Summit Pointe,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0
Summit Pointe,Additional Codes-ECT Physician,0901,90870,,Encounter,0,0,0
Summit Pointe,Assessments-Other,,90887,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92507,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92508,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92521,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92522,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92523,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92524,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92526,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92607,,First Hour,0,0,0
Summit Pointe,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0
Summit Pointe,Speech & Language Therapy ,,92609,,Encounter,0,0,0
Summit Pointe,Speech & Language Therapy ,,92610,,Encounter,0,0,0
Summit Pointe,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,0,0,0
Summit Pointe,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0
Summit Pointe,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0
Summit Pointe,Assessments-Other,,96105,,Encounter,0,0,0
Summit Pointe,Assessments-Other,,96110,,Encounter,0,0,0
Summit Pointe,Assessments-Other,,96111,,Encounter,0,0,0
Summit Pointe,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0
Summit Pointe,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0
Summit Pointe,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0
Summit Pointe,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0
Summit Pointe,Assessments-Other,,96127,,,0,0,0
Summit Pointe,Medication Administration,,96372,,Encounter,154,1000,55265
Summit Pointe,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97150,,Encounter,0,0,0
Summit Pointe,Physical Therapy,,97161,,Encounter,0,0,0
Summit Pointe,Physical Therapy,,97162,,Encounter,0,0,0
Summit Pointe,Physical Therapy,,97163,,Encounter,0,0,0
Summit Pointe,Physical Therapy,,97164,,Encounter,0,0,0
Summit Pointe,Occupational Therapy,,97165,,Encounter,0,0,0
Summit Pointe,Occupational Therapy,,97166,,Encounter,0,0,0
Summit Pointe,Occupational Therapy,,97167,,Encounter,0,0,0
Summit Pointe,Occupational Therapy,,97168,,Encounter,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0
Summit Pointe,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,97532,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0
Summit Pointe,Occupational Therapy,,97755,,15 Minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0
Summit Pointe,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,97762,,15 minutes,0,0,0
Summit Pointe,Occupational or Physical Therapy,,97763,,15 Minutes,0,0,0
Summit Pointe,Assessment or Health Services,,97802,,15 Minutes,0,0,0
Summit Pointe,Assessment or Health Services,,97803,,15 Minutes,0,0,0
Summit Pointe,Health Services,,97804,,30 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0
Summit Pointe,New Patient Evaluation and Management,,99201,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0
Summit Pointe,New Patient Evaluation and Management,,99202,,Encounter,1,1,118
Summit Pointe,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0
Summit Pointe,New Patient Evaluation and Management,,99203,,Encounter,14,14,2324
Summit Pointe,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0
Summit Pointe,New Patient Evaluation and Management,,99204,,Encounter,96,96,23907
Summit Pointe,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0
Summit Pointe,New Patient Evaluation and Management,,99205,,Encounter,291,291,90587
Summit Pointe,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0
Summit Pointe,Established Patient Evaluation and Management,,99211,,Encounter,7,31,2144
Summit Pointe,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0
Summit Pointe,Established Patient Evaluation and Management,,99212,,Encounter,16,18,1372
Summit Pointe,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0
Summit Pointe,Established Patient Evaluation and Management,,99213,,Encounter,1276,2799,328293
Summit Pointe,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0
Summit Pointe,Established Patient Evaluation and Management,,99214,,Encounter,398,573,105619
Summit Pointe,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0
Summit Pointe,Established Patient Evaluation and Management,,99215,,Encounter,34,36,7969
Summit Pointe,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0
Summit Pointe,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0
Summit Pointe,Additional Codes-Physician Services,,99222,,50 Minutes,0,0,0
Summit Pointe,Additional Codes-Physician Services,,99223,,70 Minutes,1,1,101
Summit Pointe,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0
Summit Pointe,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0
Summit Pointe,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0
Summit Pointe,Additional Codes-Physician Services,,99231,,15 Minutes,5,37,360
Summit Pointe,Additional Codes-Physician Services,,99232,,25 minutes,4,30,627
Summit Pointe,Additional Codes-Physician Services,,99233,,35 Minutes,7,36,1036
Summit Pointe,Additional Codes-Physician Services,,99238,,<= 30 Minutes,2,2,116
Summit Pointe,Additional Codes-Physician Services,,99239,,> 30 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0
Summit Pointe,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0
Summit Pointe,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0
Summit Pointe,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0
Summit Pointe,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0
Summit Pointe,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0
Summit Pointe,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0
Summit Pointe,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0
Summit Pointe,Assessment,,99324,,Encounter,0,0,0
Summit Pointe,Assessment,,99325,,Encounter,0,0,0
Summit Pointe,Assessment,,99326,,Encounter,0,0,0
Summit Pointe,Assessment,,99327,,Encounter,0,0,0
Summit Pointe,Assessment,,99328,,Encounter,0,0,0
Summit Pointe,Assessment,,99334,,Encounter,0,0,0
Summit Pointe,Assessment,,99335,,Encounter,0,0,0
Summit Pointe,Assessment,,99336,,Encounter,0,0,0
Summit Pointe,Assessment,,99337,,Encounter,0,0,0
Summit Pointe,Assessment,,99341,,Encounter,0,0,0
Summit Pointe,Assessment,,99342,,Encounter,0,0,0
Summit Pointe,Assessment,,99343,,Encounter,0,0,0
Summit Pointe,Assessment,,99344,,Encounter,0,0,0
Summit Pointe,Assessment,,99345,,Encounter,0,0,0
Summit Pointe,Assessment,,99347,,Encounter,0,0,0
Summit Pointe,Assessment,,99348,,Encounter,0,0,0
Summit Pointe,Assessment,,99349,,Encounter,0,0,0
Summit Pointe,Assessment,,99350,,Encounter,0,0,0
Summit Pointe,Medication Administration,,99506,,Encounter,0,0,0
Summit Pointe,Medication Management,,99605,,15 Minutes,0,0,0
Summit Pointe,Transportation,,A0080,,Per mile,0,0,0
Summit Pointe,Transportation,,A0090,,Per mile,0,0,0
Summit Pointe,Transportation,,A0100,,Per one-way trip,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,A0100,HF,Per one-way trip,0,0,0
Summit Pointe,Transportation,,A0110,,Per one-way trip,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,A0110,HF,Per one-way trip,0,0,0
Summit Pointe,Transportation,,A0120,,Per one-way trip,0,0,0
Summit Pointe,Transportation,,A0130,,Per one-way trip,0,0,0
Summit Pointe,Transportation,,A0140,,Per one-way trip,0,0,0
Summit Pointe,Transportation,,A0170,,,0,0,0
Summit Pointe,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0
Summit Pointe,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0
Summit Pointe,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0
Summit Pointe,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0
Summit Pointe,Substance Use Disorder: Recovery Support Services,,G0409,,15 Minutes,0,0,0
Summit Pointe,Occupational Therapy,,G0515,,15 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Individual Assessment,,H0001,,Encounter,1,1,221
Summit Pointe,Assessment ,,H0002,,Encounter,17,18,2070
Summit Pointe,Substance Use Disorder: Laboratory,,H0003,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Case Management,,H0006,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0
Summit Pointe,Substance Use Disorder: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0
Summit Pointe,Substance Use Disorder: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0
Summit Pointe,Substance Use Disorder: Outpatient Care,0906,H0015,,Day,0,0,0
Summit Pointe,Crisis Residential Services,,H0018,,Day,65,364,162794
Summit Pointe,Substance Use Disorder: Residential,1002,H0018,HF,Day,0,0,0
Summit Pointe,Substance Use Disorder: Residential,1002,H0019,HF,Day,0,0,0
Summit Pointe,Substance Use Disorder: Methadone,,H0020,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Early Intervention,,H0022,,Encounter,0,0,0
Summit Pointe,Peer Directed and Operated Support Services,,H0023,,Encounter,1,105,2863
Summit Pointe,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0
Summit Pointe,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0
Summit Pointe,Assessment ,,H0031,,Encounter,1206,1226,301079
Summit Pointe,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0
Summit Pointe,Treatment Planning,,H0032,,Encounter,0,0,0
Summit Pointe,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0
Summit Pointe,Health Services,,H0034,,15 Minutes,0,0,0
Summit Pointe,Home Based Services,,H0036,,15 Minutes,27,2414,86073
Summit Pointe,Home Based Services,,H0036,ST,15 Minutes,0,0,0
Summit Pointe,Peer Directed and Operated Support Services,,H0038,,15 minutes,182,29760,575673
Summit Pointe,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,1,109,2111
Summit Pointe,Substance Use Disorder: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0
Summit Pointe,Peer Directed and Operated Support Services,,NA,,,0,0,253317
Summit Pointe,Assertive Community Treatment (ACT),,H0039,,15 Minutes,47,13228,1319238
Summit Pointe,Assertive Community Treatment (ACT),,H0039,TG,15 Minutes,0,0,0
Summit Pointe,Community Living Supports in Independent living/own home,,H0043,,Per Diem,0,0,0
Summit Pointe,Community Living Supports in Independent living/own home,,H0043,TF,Per Diem,0,0,0
Summit Pointe,Community Living Supports in Independent living/own home,,H0043,TG,Per Diem,4,465,299004
Summit Pointe,Community Living Supports in Independent living/own home,,H0043,TT,Per Diem,0,0,0
Summit Pointe,Community Living Supports in Independent living/own home,,H0043,TF/TT,Per Diem,0,0,0
Summit Pointe,Community Living Supports in Independent living/own home,,H0043,TG/TT,Per Diem,0,0,0
Summit Pointe,Respite,,H0045,,Day,0,0,0
Summit Pointe,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Laboratory,,H0048,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0
Summit Pointe,Behavior Treatment Plan Review,,H2000,,Encounter,25,74,5433
Summit Pointe,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,25,292,44807
Summit Pointe,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0
Summit Pointe,Crisis Intervention,,H2011,,15 Minutes,185,575,77166
Summit Pointe,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0
Summit Pointe,Crisis Intervention,,H2011,TJ,15 Minutes,1,4,592
Summit Pointe,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,5,5541,54061
Summit Pointe,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,0,0,0
Summit Pointe,Community Living Supports (15 Minutes),,H2015,,15 Minutes,172,4810,184817
Summit Pointe,Community Living Supports (15 Minutes),,H2015,TT,15 Minutes,48,4733,114689
Summit Pointe,Community Living Supports (Daily),,H2016,,Per Diem,67,13524,2872446
Summit Pointe,Behavior Services,,H2019,,15 Minutes,0,0,0
Summit Pointe,Behavior Services,,H2019,TT,15 Minutes,0,0,0
Summit Pointe,Wraparound,,H2021,,15 Minutes,0,0,0
Summit Pointe,Wraparound (SED Waiver),,H2022,,Day,0,0,0
Summit Pointe,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0
Summit Pointe,Supported Employment Services,,H2023,,15 minutes,94,1493,84690
Summit Pointe,Mental Health Therapy,,H2027,,15 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0
Summit Pointe,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,0,0,0
Summit Pointe,Home Based Services,,H2033,,15 Minutes,0,0,0
Summit Pointe,Substance Use Disorder: Recovery Housing,,H2034,,Day,0,0,0
Summit Pointe,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0
Summit Pointe,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0
Summit Pointe,Telemedicine Facility Fee,,Q3014,GT,Per Service,0,0,0
Summit Pointe,Transportation,,S0209,,Per Mile,0,0,0
Summit Pointe,Transportation,,S0215,,Per Mile,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,S0215,HF,Per Mile,0,0,0
Summit Pointe,Family Training - EBP,,S5110,,15 Minutes,0,0,0
Summit Pointe,Family Training,,S5111,,Encounter,0,0,0
Summit Pointe,Family Training,,S5111,HA,Encounter,0,0,0
Summit Pointe,Family Training,,S5111,HM,Encounter,0,0,0
Summit Pointe,Foster Care,,S5140,,Day,0,0,0
Summit Pointe,Foster Care,,S5145,,Day,0,0,0
Summit Pointe,Respite,,S5150,,15 Minutes,0,0,0
Summit Pointe,Respite,,S5151,,Per Diem,0,0,0
Summit Pointe,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0
Summit Pointe,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0
Summit Pointe,Environmental Modification ,,S5165,,Service,0,0,0
Summit Pointe,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0
Summit Pointe,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0
Summit Pointe,Health Services,,S9445,,Encounter,2,6,1096
Summit Pointe,Health Services,,S9446,,Encounter,0,0,0
Summit Pointe,Health Services,,S9470,,Encounter,0,0,0
Summit Pointe,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0
Summit Pointe,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0
Summit Pointe,Intensive Crisis Stabilization-Enrolled Program,,S9484,TJ,Hour,2,2,1184
Summit Pointe,Residential Room and Board,,S9976,,Day,0,0,0
Summit Pointe,Substance Use Disorder: Residential Room and Board,,S9976,HF,Day,0,0,0
Summit Pointe,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0
Summit Pointe,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0
Summit Pointe,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0
Summit Pointe,Assessment,,T1001,,Encounter,0,0,0
Summit Pointe,Health Services,,T1002,,Up to 15 min,1,3,126
Summit Pointe,Respite Care,,T1005,,15 Minutes,0,0,0
Summit Pointe,Respite Care,,T1005,TD,15 Minutes,0,0,0
Summit Pointe,Respite Care,,T1005,TE,15 Minutes,0,0,0
Summit Pointe,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0
Summit Pointe,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0
Summit Pointe,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0
Summit Pointe,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,717,5122,1018972
Summit Pointe,Targeted Case Management ,,T1017,,15 minutes,507,15258,2438532
Summit Pointe,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,20,149,23913
Summit Pointe,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,67,13533,720870
Summit Pointe,Assessments,,T1023,,Encounter,396,522,450655
Summit Pointe,Prevention Services - Direct Model ,,T1027,,15 Minutes,0,0,0
Summit Pointe,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0
Summit Pointe,Transportation,,T2001,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,T2001,HF,Encounter,0,0,0
Summit Pointe,Transportation,,T2002,,Per Diem,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,T2002,HF,Per Diem,0,0,0
Summit Pointe,Transportation,,T2003,,Encounter / Trip,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,T2003,HF,Encounter / Trip,0,0,0
Summit Pointe,Transportation,,T2004,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,T2004,HF,Encounter,0,0,0
Summit Pointe,Transportation,,T2005,,Encounter,0,0,0
Summit Pointe,Substance Use Disorder: Transportation,,T2005,HF,Encounter,0,0,0
Summit Pointe,Out of Home Prevocational Service,,T2015,,Hour,0,0,0
Summit Pointe,Prevention Services - Direct Model ,,T2024,,,0,0,0
Summit Pointe,Fiscal Intermediary Services,,T2025,,Month,0,0,0
Summit Pointe,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0
Summit Pointe,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0
Summit Pointe,Respite Care,,T2036,,Per session. One night = one session,0,0,0
Summit Pointe,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0
Summit Pointe,Housing Assistance,,T2038,,Service,0,0,0
Summit Pointe,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0
Summit Pointe,Goods and Services ,,T5999,HK,Per Item,0,0,0
Summit Pointe,Wraparound Services,,T5999,,Per Item,0,0,0
Summit Pointe,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0
Summit Pointe,Other,,,,,0,0,0
Summit Pointe,Aggregate for 'J' Codes,,ALL,,,0,0,0
Tuscola,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,,PT68,Day,10,91,66552
Tuscola,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,,PT68,Day,6,77,7318
Tuscola,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0
Tuscola,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0
Tuscola,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,,PT73,Day,42,385,323099
Tuscola,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,,PT73,Day,6,93,7801
Tuscola,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,35,282,225015
Tuscola,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,7,74,7603
Tuscola,Local Psychiatric Hospital/IMD,,,PT68,Amount,0,0,0
Tuscola,Local Psychiatric Hospital/Acute Community,,,PT73,Amount,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Day,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Day,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0,0,0
Tuscola,ECT Anesthesia,0370,,,,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0
Tuscola,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0,0,0
Tuscola,ECT Recovery Room,0710,,,,0,0,0
Tuscola,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0,0,0
Tuscola,Crisis Observation Care,0762,,,Hour,0,0,0
Tuscola,Additional Codes-ECT Facility Charge,0901,,,Encounter,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0
Tuscola,Outpatient Partial Hospitalization,0912,,,Day,0,0,0
Tuscola,Outpatient Partial Hospitalization,0913,,,Day,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0
Tuscola,Additional Codes-ECT Anesthesia,,00104,,Minutes,0,0,0
Tuscola,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0,0,0
Tuscola,Drug Screen,,80305,,Encounter,0,0,0
Tuscola,Drug Screen,,80306,,Encounter,0,0,0
Tuscola,Drug Screen,,80307,,Encounter,0,0,0
Tuscola,Interactive Complexity - Add On Code,,90785,,Encounter,0,0,0
Tuscola,Substance Abuse - Interactive Complexity - Add On Code,,90785,HF,Encounter,0,0,0
Tuscola,Assessment,,"90791
",,Encounter,188,192,137164
Tuscola,Substance Use: Assessment,,90791,HF,Encounter,0,0,0
Tuscola,Assessment,,90792,,Encounter,1,1,30
Tuscola,Substance Use: Assessment,,90792,HF,Encounter,0,0,0
Tuscola,Mental Health: Outpatient Care,,90832,,30 Minutes,109,178,18573
Tuscola,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0
Tuscola,Assessment,,90833,,30 Minutes,0,0,0
Tuscola,Mental Health: Outpatient Care,,90834,,45 Minutes,246,1144,194022
Tuscola,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0
Tuscola,Assessment,,90836,,45 Minutes,0,0,0
Tuscola,Mental Health: Outpatient Care,,90837,,60 Minutes,219,866,266443
Tuscola,Substance Use Disorder: Outpatient Care,,90837,HF,60 Minutes,0,0,0
Tuscola,Assessment,,90838,,60 Minutes,0,0,0
Tuscola,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,0,0,0
Tuscola,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0
Tuscola,Therapy-Family Therapy,,90846,,Encounter,0,0,0
Tuscola,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0
Tuscola,Therapy-Family Therapy,,90847,,Encounter,2,2,459
Tuscola,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,HF,Encounter,0,0,0
Tuscola,Therapy-Family Therapy,,90849,,Encounter,0,0,0
