CMH Name,FirstOfService description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfMIC-Cost
Summit Pointe,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0,0,0,0
Summit Pointe,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0,0,0,0
Summit Pointe,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0
Summit Pointe,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,82,347,82555,82555.13
Summit Pointe,Targeted Case Management,,T1017,,15 minutes,57,3684,172899,172899.25
Summit Pointe,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0,0,0,0
Summit Pointe,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,0,0,0,0
Summit Pointe,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Day,0,0,0,0
Summit Pointe,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Day,0,0,0,0
Summit Pointe,Assessments,,T1023,,Encounter,47,59,40756,40755.64
Summit Pointe,Prevention Services - Direct Model,,T1027,,15 Minutes,0,0,0,0
Summit Pointe,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,0
Summit Pointe,Transportation,,T2001,,Encounter,0,0,0,0
Summit Pointe,Substance Abuse Services: Transportation,,T2001,HF,Encounter,0,0,0,0
Summit Pointe,Transportation,,T2002,,Per Diem,0,0,0,0
Summit Pointe,Substance Abuse Services: Transportation,,T2002,HF,Per Diem,0,0,0,0
Summit Pointe,Transportation,,T2003,,Encounter / Trip,0,0,0,0
Summit Pointe,Substance Abuse Services: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0
Summit Pointe,Transportation,,T2004,,Encounter,0,0,0,0
Summit Pointe,Substance Abuse Services: Transportation,,T2004,HF,Encounter,0,0,0,0
Summit Pointe,Transportation,,T2005,,Encounter,0,0,0,0
Summit Pointe,Substance Abuse Services: Transportation,,T2005,HF,Encounter,0,0,0,0
Summit Pointe,Prevention Services - Direct Model,,T2024,,,0,0,0,0
Summit Pointe,Fiscal Intermediary Services,,T2025,,Month,3,26,422,422.33
Summit Pointe,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0,0
Summit Pointe,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0,0
Summit Pointe,Crisis Intervention,,T2034,,Day,0,0,0,0
Summit Pointe,Respite Care,,T2036,,Per session. One night = one session,0,0,0,0
Summit Pointe,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0,0
Summit Pointe,Housing Assistance,,T2038,,Service,0,0,0,0
Summit Pointe,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0,0
Summit Pointe,Goods and Services,,T5999,HK,Per Item,0,0,0,0
Summit Pointe,Wraparound Services,,T5999,,Per Item,0,0,0,0
Summit Pointe,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0
Summit Pointe,Other,,,,,0,0,0,0
Summit Pointe,Aggregate for 'J' Codes,,ALL,,,0,0,0,0
Tuscola,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Day,0,0,0,0
Tuscola,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,100,,PT65,Day,0,0,0,0
Tuscola,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Day,3,12,7633,7633
Tuscola,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Day,16,123,89865,89865
Tuscola,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0,0
Tuscola,ECT Anesthesia,370,,,,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0,0
Tuscola,ECT Recovery Room,710,,,,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0
Tuscola,Crisis Observation Care,762,,,Hour,0,0,0,0
Tuscola,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0
Tuscola,Outpatient Partial Hospitalization,912,,,Day,0,0,0,0
Tuscola,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0
Tuscola,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0
Tuscola,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0
Tuscola,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0
Tuscola,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0,0,0,0
Tuscola,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0,0,0,0
Tuscola,Drug Screen for Methadone Clients Only,,80300,,per date of service,0,0,0,0
Tuscola,Drug Screen for Methadone Clients Only,,80301,,per date of service,0,0,0,0
Tuscola,Drug Screen for Methadone Clients Only,,80302,,each procedure,0,0,0,0
Tuscola,Drug Screen for Methadone Clients Only,,80303,,per date of service,0,0,0,0
Tuscola,Drug Screen for Methadone Clients Only,,80304,,each procedure,0,0,0,0
Tuscola,Interactive Complexity - Add On Code,,90785,,,0,0,0,0
Tuscola,Assessment for Autism,,90785,U5,,0,0,0,0
Tuscola,Interactive Complexity - Add On Code - SUD,,90785,HF,,0,0,0,0
Tuscola,Assessment,,90791,,Encounter,65,65,35084,35084
Tuscola,Assessment for Autism,,90791,U5,Encounter,0,0,0,0
Tuscola,Assessment,,90792,,Encounter,1,1,513,513
Tuscola,Assessment for Autism,,90792,U5,Encounter,0,0,0,0
Tuscola,Mental Health: Outpatient Care,,90832,,30 Minutes,11,12,885,885
Tuscola,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0,0
Tuscola,Assessment,,90833,,30 Minutes,0,0,0,0
Tuscola,Assessment for Autism,,90833,U5,30 Minutes,0,0,0,0
Tuscola,Mental Health: Outpatient Care,,90834,,45 Minutes,62,194,34558,34558
Tuscola,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0,0
Tuscola,Assessment,,90836,,45 Minutes,0,0,0,0
Tuscola,Assessment for Autism,,90836,U5,45 Minutes,0,0,0,0
Tuscola,Mental Health: Outpatient Care,,90837,,60 Minutes,67,335,111135,111135
Tuscola,Substance abuse: Outpatient Care,,90837,HF,60 Minutes,0,0,0,0
Tuscola,Assessment,,90838,,60 Minutes,0,0,0,0
Tuscola,Assessment for Autism,,90838,U5,60 Minutes,0,0,0,0
Tuscola,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,0,0,0,0
Tuscola,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0,0
Tuscola,Therapy-Family Therapy,,90846,,Encounter,1,2,363,363
Tuscola,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0,0
Tuscola,Therapy-Family Therapy,,90847,,Encounter,38,126,26621,26621
Tuscola,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0,0,0,0
Tuscola,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0
Tuscola,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0
Tuscola,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0
Tuscola,Therapy-Group Therapy,,90853,,Encounter,4,15,2360,2360
Tuscola,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0
Tuscola,Pharmacological Management (SED Waiver),,90863,,,0,0,0,0
Tuscola,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0,0
Tuscola,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0
Tuscola,Assessments-Other,,90887,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92507,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92508,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92521,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92522,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92523,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92524,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92526,,Encounter,0,0,0,0
Tuscola,Speech & Language Therapy,,92610,,Encounter,0,0,0,0
Tuscola,Psychological Testing PSYCH/PHYS,,96101,,Per Hour,1,4,384,384
Tuscola,Assessment for Autism,,96101,U5,Hour,3,12,1320,1320
Tuscola,Psychological Testing by Technician,,96102,,Per Hour,0,0,0,0
Tuscola,Assessment for Autism,,96102,U5,Hour,0,0,0,0
Tuscola,Psychological Testing by Comp,,96103,,Per Hour,0,0,0,0
Tuscola,Assessments-Other,,96105,,Encounter,0,0,0,0
Tuscola,Assessments-Other,,96110,,Encounter,0,0,0,0
Tuscola,Assessments-Other,,96111,,Encounter,0,0,0,0
Tuscola,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0
Tuscola,Neuropsych test by Psych/Phys,,96118,,Per Hour,0,0,0,0
Tuscola,Assessment for Autism,,96118,U5,Hour,0,0,0,0
Tuscola,Neuropsych test by Tech,,96119,,Per Hour,0,0,0,0
Tuscola,Assessment for Autism,,96119,U5,Hour,0,0,0,0
Tuscola,Neuropsych test Admin w/Comp,,96120,,Per Hour,0,0,0,0
Tuscola,Assessments-Other,,96127,,,0,0,0,0
Tuscola,Medication Administration,,96372,,Encounter,0,0,0,0
Tuscola,Physical Therapy,,97001,,Encounter,0,0,0,0
Tuscola,Physical Therapy,,97002,,Encounter,0,0,0,0
Tuscola,Occupational Therapy,,97003,,Encounter,0,0,0,0
Tuscola,Occupational Therapy,,97004,,Encounter,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0
Tuscola,Occupational Therapy,,97755,,15 Minutes,0,0,0,0
Tuscola,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0
Tuscola,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0
Tuscola,Assessment or Health Services,,97802,,15 Minutes,0,0,0,0
Tuscola,Assessment or Health Services,,97803,,15 Minutes,0,0,0,0
Tuscola,Health Services,,97804,,30 Minutes,0,0,0,0
Tuscola,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0,0
Tuscola,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99201,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0
Tuscola,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99202,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0
Tuscola,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99203,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0
Tuscola,New Patient Evaluation and Management,,99204,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99204,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0
Tuscola,New Patient Evaluation and Management,,99205,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99205,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0
Tuscola,Established Patient Evaluation and Management,,99211,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99211,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0
Tuscola,Established Patient Evaluation and Management,,99212,,Encounter,97,252,38111,38111
Tuscola,Assessment for Autism,,99212,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0
Tuscola,Established Patient Evaluation and Management,,99213,,Encounter,78,172,41823,41823
Tuscola,Assessment for Autism,,99213,U5,Encounter,0,0,0,0
Tuscola,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0
Tuscola,Established Patient Evaluation and Management,,99214,,Encounter,31,48,16979,16979
Tuscola,Assessment for Autism,,99214,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0
Tuscola,Established Patient Evaluation and Management,,99215,,Encounter,4,6,2709,2709
Tuscola,Assessment for Autism,,99215,U5,Encounter,0,0,0,0
Tuscola,Substance Abuse: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0
Tuscola,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0,0
Tuscola,Additional Codes-Physician Services,,99222,,50 Minutes,14,16,2170,2170
Tuscola,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0,0
Tuscola,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0
Tuscola,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0
Tuscola,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0
Tuscola,Additional Codes-Physician Services,,99231,,15 Minutes,2,5,192,192
Tuscola,Additional Codes-Physician Services,,99232,,25 minutes,23,92,6544,6544
Tuscola,Additional Codes-Physician Services,,99233,,35 Minutes,2,2,204,204
Tuscola,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0
Tuscola,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0
Tuscola,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0
Tuscola,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0
Tuscola,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0
Tuscola,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0
Tuscola,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0
Tuscola,Assessment,,99324,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99324,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99325,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99325,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99326,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99326,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99327,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99327,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99328,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99328,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99334,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99334,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99335,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99335,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99336,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99336,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99337,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99337,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99341,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99341,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99342,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99342,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99343,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99343,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99344,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99344,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99345,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99345,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99347,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99347,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99348,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99348,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99349,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99349,U5,Encounter,0,0,0,0
Tuscola,Assessment,,99350,,Encounter,0,0,0,0
Tuscola,Assessment for Autism,,99350,U5,Encounter,0,0,0,0
Tuscola,Medication Administration,,99506,,Encounter,0,0,0,0
Tuscola,Medication Management,,99605,,15 Minutes,0,0,0,0
Tuscola,Transportation,,A0080,,Per mile,0,0,0,0
Tuscola,Transportation,,A0090,,Per mile,0,0,0,0
Tuscola,Transportation,,A0100,,Per one-way trip,0,0,0,0
Tuscola,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0,0
Tuscola,Transportation,,A0110,,Per one-way trip,0,0,0,0
Tuscola,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0,0
Tuscola,Transportation,,A0120,,Per one-way trip,0,0,0,0
Tuscola,Transportation,,A0130,,Per one-way trip,0,0,0,0
Tuscola,Transportation,,A0140,,Per one-way trip,0,0,0,0
Tuscola,Transportation,,A0170,,,0,0,0,0
Tuscola,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0
Tuscola,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0
Tuscola,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,0
Tuscola,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0,0
Tuscola,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0
Tuscola,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0,0
Tuscola,Assessment,,H0002,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0
Tuscola,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0
Tuscola,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0
Tuscola,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0
Tuscola,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0,0
Tuscola,Crisis Residential Services,,H0018,,Day,0,0,0,0
Tuscola,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0,0
Tuscola,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0,0
Tuscola,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0,0
Tuscola,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0
Tuscola,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0
Tuscola,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0
Tuscola,Crisis Intervention,,H0030,,Per Service,0,0,0,0
Tuscola,Assessment,,H0031,,Encounter,76,78,28933,28933
Tuscola,Assessment for Autism,,H0031,U5,Encounter,3,6,5611,5611
Tuscola,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0,0
Tuscola,Treatment Planning,,H0032,,Encounter,74,78,19874,19874
Tuscola,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0,0
Tuscola,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0
Tuscola,Health Services,,H0034,,15 Minutes,0,0,0,0
Tuscola,Home Based Services,,H0036,,15 Minutes,129,17856,1451573,1451573
Tuscola,Home Based Services,,H0036,ST,15 Minutes,0,0,0,0
Tuscola,Peer Directed and Operated Support Services,,H0038,,15 minutes,0,0,0,0
Tuscola,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0
Tuscola,Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0
Tuscola,Peer Directed and Operated Support Services,,NA,,,0,0,0,0
Tuscola,Assertive Community Treatment (ACT),,H0039,,15 Minutes,0,0,0,0
Tuscola,Community Living Supports in Independent living/own home,,H0043,,Per diem,0,0,0,0
Tuscola,Respite,,H0045,,Day,12,87,4414,4414
Tuscola,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0
Tuscola,Behavior Treatment Plan Review,,H2000,,Encounter,0,0,0,0
Tuscola,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0,0,0,0
Tuscola,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0
Tuscola,Crisis Intervention,,H2011,,15 Minutes,9,9,1143,1143
Tuscola,"Substance Abuse: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0
Tuscola,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,0,0,0,0
Tuscola,Community Living Supports (15 Minutes),,H2015,,15 Minutes,1,664,5127,5127
Tuscola,Community Living Supports (Daily),,H2016,,Per Diem,0,0,0,0
Tuscola,Community Living Supports (Daily),,H2016,TF,Per Diem,0,0,0,0
Tuscola,Community Living Supports (Daily),,H2016,TG,Per Diem,0,0,0,0
Tuscola,Behavior Services,,H2019,,15 Minutes,0,0,0,0
Tuscola,Behavior Services,,H2019,TT,15 Minutes,0,0,0,0
Tuscola,Applied Behavioral Intervention (ABI).,,H2019,U5,15 Minutes,2,2018,60800,60800
Tuscola,Early Intensive Behavioral Intervention (EIBI),,H2019,"U5, TG",15 Minutes,0,0,0,0
Tuscola,Crisis Intervention,,H2020,,Day,0,0,0,0
Tuscola,Wraparound,,H2021,,15 Minutes,1,43,4522,4522
Tuscola,Wraparound (SED Waiver),,H2022,,Day,0,0,0,0
Tuscola,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0,0
Tuscola,Supported Employment Services,,H2023,,15 minutes,0,0,0,0
Tuscola,Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0
Tuscola,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0
Tuscola,Clubhouse Psychosocial Rehabilitation Programs,,H2030,,15 Minutes,0,0,0,0
Tuscola,Home Based Services,,H2033,,15 Minutes,0,0,0,0
Tuscola,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0
Tuscola,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0
Tuscola,Medication Review,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",0,0,0,0
Tuscola,Transportation,,S0209,,Per Mile,0,0,0,0
Tuscola,Transportation,,S0215,,Per Mile,0,0,0,0
Tuscola,Substance Abuse Services: Transportation,,S0215,HF,Per Mile,0,0,0,0
Tuscola,Home Care Training to Home Care Client ABA,,S5108,U5,15 Minutes,2,242,10793,10793
Tuscola,Family Training - EBP,,S5110,,15 Minutes,0,0,0,0
Tuscola,Family Training,,S5111,,Encounter,0,0,0,0
Tuscola,Family Training,,S5111,HA,Encounter,0,0,0,0
Tuscola,Family Training,,S5111,HM,Encounter,0,0,0,0
Tuscola,"Home Care Training, Non-Family (Children's Waiver)",,S5116,,Encounter,0,0,0,0
Tuscola,Foster Care,,S5140,,Day,0,0,0,0
Tuscola,Foster Care,,S5145,,Day,0,0,0,0
Tuscola,Respite,,S5150,,15 Minutes,0,0,0,0
Tuscola,Respite,,S5151,,Per Diem,0,0,0,0
Tuscola,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0,0
Tuscola,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0,0
Tuscola,Environmental Modification,,S5165,,Service,0,0,0,0
Tuscola,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0,0
Tuscola,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0,0
Tuscola,Health Services,,S9445,,Encounter,0,0,0,0
Tuscola,Health Services,,S9446,,Encounter,0,0,0,0
Tuscola,Health Services,,S9470,,Encounter,0,0,0,0
Tuscola,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0,0
Tuscola,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0,0
Tuscola,Residential Room and Board,,S9976,,Day,0,0,0,0
Tuscola,Substance Abuse Services: Residential Room and Board,,S9976,HF,Day,0,0,0,0
Tuscola,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0,0
