CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIC-Cases,FirstofMIC-Units,SumofMIC-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Additional Codes-Physician Services,,99233,,35 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99241,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99242,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99243,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99244,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99245,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99251,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99252,,Encounter,0.00,0.00,$0.00,0,0,0
Tuscola,,,,,,,,,,,
,Additional Codes-Physician Services,,99253,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99254,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99255,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99261,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99262,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99263,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99271,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99272,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99273,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99274,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99275,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Administration,,99506,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Management,,99605,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Transportation,,A0080,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0090,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0120,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0130,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0140,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0170,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0425,,Per Mile,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,E1399,,Items,0.00,0.00,$0.00,0,0,0
,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Individual Assessment,,H0001,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0002,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse:Laboratory,,H0003,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Case Management,,H0006,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,0906,H0015,,Days,0.00,0.00,$0.00,0,0,0
,Crisis Residential Services,,H0018,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Residential,1002,H0018,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Residential,1002,H0019,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Methadone,,H0020,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Early Intervention,,H0022,,Encounter,0.00,0.00,$0.00,0,0,0
Tuscola,,,,,,,,,,,
,Peer Directed and Operated Support Services,,H0023,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,H0030,,Per Service,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0031,,Encounter,84.00,88.00,"$23,195.00",276,264,1
,Treatment Planning,,H0032,,Encounter,67.00,72.00,"$21,410.00",320,297,1
,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,H0034,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Home Based Services,,H0036,,15 Minutes,115.00,"15,844.00","$869,537.00",7561,55,138
,Home Based Services,,H0036,ST,15 Minutes,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0038,,15 minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Recovery Support Services,,H0038,TF,15 Minutes,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,NA,,,0.00,0.00,$0.00,0,0,0
,Assertive Community Treatment (ACT),,H0039,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Community Living Supports in Independent living/own home,,H0043,,Per diem,0.00,0.00,$0.00,0,0,0
,Respite,,H0045,,Days,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0046,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse:Laboratory,,H0048,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,,H0050,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Behavior Treatment Plan Review,,H2000,,Encounter,0.00,0.00,$0.00,0,0,0
,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0.00,0.00,$0.00,0,0,0
,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,H2011,,15 Minutes,8.00,48.00,"$3,867.00",483,81,6
,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,0.00,0.00,$0.00,0,0,0
,Community Living Supports (15 Minutes),,H2015,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Community Living Supports (Daily),,H2016,,Per Diem,0.00,0.00,$0.00,0,0,0
,Community Living Supports (Daily),,H2016,TF,Per Diem,0.00,0.00,$0.00,0,0,0
,Community Living Supports (Daily),,H2016,TG,Per Diem,0.00,0.00,$0.00,0,0,0
,Behavior Services,,H2019,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Behavior Services,,H2019,TT,15 Minutes,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,H2020,,Days,0.00,0.00,$0.00,0,0,0
,Wraparound,,H2021,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Wraparound (SED Waiver),,H2022,,Days,0.00,0.00,$0.00,0,0,0
,Wraparound (SED Waiver),,H2022,TT,Days,0.00,0.00,$0.00,0,0,0
,Supported Employment Services,,H2023,,15 minutes,0.00,0.00,$0.00,0,0,0
,Mental Health Therapy,,H2027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Home Based Services,,H2033,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,,Hour,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,,Per Diem,0.00,0.00,$0.00,0,0,0
Tuscola,,,,,,,,,,,
,Medication Review ,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",9.00,9.00,"$1,573.00",175,175,1
,Transportation,,S0209,,Per Mile,0.00,0.00,$0.00,0,0,0
,Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,Family Training - EBP,,S5110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,,Encounter,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,HA,Encounter,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,HM,Encounter,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5140,,Days,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5145,,Days,0.00,0.00,$0.00,0,0,0
,Respite,,S5150,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite,,S5151,,Per Diem,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5160,,Encounter,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5161,,Month,0.00,0.00,$0.00,0,0,0
,Environmental Modification ,,S5165,,Service,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,S5199,,Items,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,S8990,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9445,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9446,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9470,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model,,S9482,,15 minutes,0.00,0.00,$0.00,0,0,0
,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0.00,0.00,$0.00,0,0,0
,Reidential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Residential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TD,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TE,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Assessment,,T1001,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,T1002,,Up to 15 min,1.00,1.00,$29.00,29,29,1
,Respite Care,,T1005,,15 Minutes,14.00,"2,091.00","$7,319.00",523,4,149
,Respite Care,,T1005,TD,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care,,T1005,TE,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0.00,0.00,$0.00,0,0,0
,Family Psycho-Education - EBP,,T1015,,Encounter,0.00,0.00,$0.00,0,0,0
,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,2.00,14.00,"$1,269.00",635,91,7
,Targeted Case Management ,,T1017,,15 minutes,15.00,683.00,"$58,096.00",3873,85,46
,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0.00,0.00,$0.00,0,0,0
,Personal Care in Licensed Specialized Residential Setting,,T1020,,Days,0.00,0.00,$0.00,0,0,0
,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Days,0.00,0.00,$0.00,0,0,0
,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Days,0.00,0.00,$0.00,0,0,0
,Assessments,,T1023,,Encounter,23.00,31.00,"$18,819.00",818,607,1
,Prevention Services - Direct Model ,,T1027,,15 Minutes,0.00,0.00,$0.00,0,0,0
Tuscola,,,,,,,,,,,
,Enhanced Medical Supplies or Pharmacy,,T1999,,Items,0.00,0.00,$0.00,0,0,0
,Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model ,,T2024,,,0.00,0.00,$0.00,0,0,0
,Fiscal Intermediary Services,,T2025,,Month,44.00,294.00,"$2,088.00",47,7,7
,Enhanced Medical Equipment-Supplies,,T2028,,Items,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2029,,Items,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,T2034,,Days,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2036,,Per session. One night = one session,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2037,,Per session. One day/partial day = one session,0.00,0.00,$0.00,0,0,0
,Housing Assistance,,T2038,,Service,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2039,,Items,0.00,0.00,$0.00,0,0,0
,Goods and Services ,,T5999,HK,Per Item,0.00,0.00,$0.00,0,0,0
,Wraparound Services,,T5999,,Per Item,0.00,0.00,$0.00,0,0,0
,Pharmacy (Drugs and Other Biologicals),,,,,3.00,0.00,$120.00,40,0,0
,Other,,,,,0.00,0.00,$0.00,0,0,0
,Aggregate for 'J' Codes,,ALL,,,0.00,0.00,$0.00,0,0,0
Van Buren,,,,,,,,,,,
,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,0.00,0.00,$0.00,0,0,0
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,0100,,PT65,Days,0.00,0.00,$0.00,0,0,0
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,6.00,86.00,"$76,053.00",12675,884,14
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,3.00,20.00,"$15,433.00",5144,772,7
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0.00,0.00,$0.00,0,0,0
,ECT Anesthesia,0370,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0.00,0.00,$0.00,0,0,0
,ECT Recovery Room,0710,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0.00,0.00,$0.00,0,0,0
,Crisis Observation Care,0762,,,Hour,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Facility Charge,0901,,,Encounter,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0912,,,Days,1.00,3.00,"$1,007.00",1007,336,3
,Outpatient Partial Hospitalization,0913,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90801,,Encounter,55.00,75.00,"$23,981.00",436,320,1
,Substance Abuse: Psychiatric Evaluation,,90801,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychiatric Evaluation,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90804,,Encounter 20-30 Min,33.00,250.00,"$21,316.00",646,85,8
Van Buren,,,,,,,,,,,
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90804,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90806,,Encounter 45-50 Min,73.00,531.00,"$91,200.00",1249,172,7
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90806,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90808,,Encounter 75-80 Min,7.00,35.00,"$4,766.00",681,136,5
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90808,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90814,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90814,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90816,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90817,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90818,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90819,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90821,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90822,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90823,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90824,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychotherapy (Individual Therapy),"0900, 0914, 0915, 0916, 0919",90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90827,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90828,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90829,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
Van Buren,,,,,,,,,,,
,Therapy-Family Therapy,,90846,,Encounter,20.00,34.00,"$5,031.00",252,148,2
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90847,,Encounter,42.00,220.00,"$34,373.00",818,156,5
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,HS,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90853,,Encounter,14.00,101.00,"$6,459.00",461,64,7
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Review ,,90862,,Encounter,94.00,485.00,"$46,523.00",495,96,5
,Substance Abuse: Medication Review,"0900, 0914, 0915, 0916, 0919",90862,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,0901,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,90887,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92506,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92507,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92508,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92526,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92610,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,14.00,96.00,"$16,456.00",1175,171,7
,Psychological Testing by Technician ,,96102,,Per Hour,0.00,0.00,$0.00,0,0,0
,Psychological Testing by Comp ,,96103,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96105,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96110,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96111,,Encounter,0.00,0.00,$0.00,0,0,0
,Neurobehavioral Status Exam,,96116,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Tech ,,96119,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0.00,0.00,$0.00,0,0,0
,Medication Administration,,96372,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97001,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97002,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97003,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97112,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97113,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97116,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97124,,15 Minutes,0.00,0.00,$0.00,0,0,0
Van Buren,,,,,,,,,,,
,Occupational or Physical Therapy,,97140,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97530,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97532,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97533,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97535,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97537,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97542,,15 Minutes,0.00,0.00,$0.00,0,0,0
