"CMH Name","DD Group Num","DD Serv Num","FirstOfService Description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfDD-Cases","SumOfDD-Units","SumOfDD-Cost","SumOfOther Cost","FirstOfDD Totals","FirstOfDD Unique Consumers"
"Summit Pointe",196,196,"Substance Use Disorder: Physician Consultations",,"HF","99254","80 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",197,197,"Substance Use Disorder: Physician Consultations",,"HF","99255","110 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",198,198,"Nursing Facility Services evaluation and management",,,"99304","25 minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",199,199,"Nursing Facility Services evaluation and management",,,"99305","35 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",200,200,"Nursing Facility Services evaluation and management",,,"99306","45 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",201,201,"Nursing Facility Services evaluation and management",,,"99307","10 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",202,202,"Nursing Facility Services evaluation and management",,,"99308","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",203,203,"Nursing Facility Services evaluation and management",,,"99309","25 minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",204,204,"Nursing Facility Services evaluation and management",,,"99310","35 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",205,205,"Assessment",,,"99324","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",206,206,"Assessment",,,"99325","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",207,207,"Assessment",,,"99326","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",208,208,"Assessment",,,"99327","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",209,209,"Assessment",,,"99328","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",210,210,"Assessment",,,"99334","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",211,211,"Assessment",,,"99335","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",212,212,"Assessment",,,"99336","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",213,213,"Assessment",,,"99337","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",214,214,"Assessment",,,"99341","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",215,215,"Assessment",,,"99342","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",216,216,"Assessment",,,"99343","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",217,217,"Assessment",,,"99344","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",218,218,"Assessment",,,"99345","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",219,219,"Assessment",,,"99347","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",220,220,"Assessment",,,"99348","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",221,221,"Assessment",,,"99349","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",222,222,"Assessment",,,"99350","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",223,223,"Medication Administration",,,"99506","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",224,224,"Medication Management",,,"99605","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",225,225,"Transportation",,,"A0080","Per mile",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",226,226,"Transportation",,,"A0090","Per mile",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",227,227,"Transportation",,,"A0100","Per one-way trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",228,228,"Substance Use Disorder: Transportation",,"HF","A0100","Per one-way trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",229,229,"Transportation",,,"A0110","Per one-way trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",230,230,"Substance Use Disorder: Transportation",,"HF","A0110","Per one-way trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",231,231,"Transportation",,,"A0120","Per one-way trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",232,232,"Transportation",,,"A0130","Per one-way trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",233,233,"Transportation",,,"A0140","Per one-way trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",234,234,"Transportation",,,"A0170",,0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",235,235,"Additional Codes-Transportation",,,"A0425","Per Mile",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",236,236,"Additional Codes-Transportation",,,"A0427","Refer to code descriptions.",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",237,237,"Enhanced Medical Equipment-Supplies",,,"E1399","Item",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",238,238,"Activity Therapy (Children's Waiver)",,,"G0176","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",239,239,"Family Training/Support EBP only",,,"G0177","Encounter Session at least 45 min",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",240,240,"Substance Use Disorder: Recovery Support Services",,,"G0409","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",241,241,"Occupational Therapy",,,"G0515","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",242,242,"Substance Use Disorder: Individual Assessment",,,"H0001","Encounter",0.00,0.00,0.00,221.36,21804997.20,835.00
"Summit Pointe",243,243,"Assessment ",,,"H0002","Encounter",11.00,12.00,1384.48,19376.48,21804997.20,835.00
"Summit Pointe",244,244,"Substance Use Disorder: Laboratory",,,"H0003","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",245,245,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0004","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",246,246,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0005","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",247,247,"Substance Use Disorder: Case Management",,,"H0006","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",248,248,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0010","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",249,249,"Substance Use Disorder: Sub-Acute Detoxification","1002+E249",,"H0012","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",250,250,"Substance Use Disorder: Sub-Acute Detoxification","1002",,"H0014","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",251,251,"Substance Use Disorder: Outpatient Care","0906",,"H0015","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",252,252,"Crisis Residential Services",,,"H0018","Day",1.00,3.00,1353.01,231667.24,21804997.20,835.00
"Summit Pointe",253,253,"Substance Use Disorder: Residential","1002","HF","H0018","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",254,254,"Substance Use Disorder: Residential","1002","HF","H0019","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",255,255,"Substance Use Disorder: Methadone",,,"H0020","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",256,256,"Substance Use Disorder: Early Intervention",,,"H0022","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",257,257,"Peer Directed and Operated Support Services",,,"H0023","Encounter",0.00,0.00,0.00,2863.36,21804997.20,835.00
"Summit Pointe",258,258,"Substance Use Disorder: Recovery Support Services",,"HF","H0023","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",259,259,"Prevention Services - Direct Model",,,"H0025","Face to Face Contact",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",260,260,"Assessment ",,,"H0031","Encounter",183.00,191.00,151747.04,600033.89,21804997.20,835.00
"Summit Pointe",261,261,"Assessment for Autism",,"U5","H0031","Encounter",66.00,66.00,14291.87,22288.68,21804997.20,835.00
"Summit Pointe",262,262,"Support Intensity Scale (SIS) Face-to-Face Assessment",,"HW","H0031",,0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",263,263,"Treatment Planning",,,"H0032","Encounter",18.00,24.00,7969.13,10625.51,21804997.20,835.00
"Summit Pointe",264,264,"Monitoring of Treatment - Clinician",,"TS","H0032","Encounter",1.00,1.00,332.04,332.04,21804997.20,835.00
"Summit Pointe",265,265,"Substance Use Disorder: Pharmalogical Support - Suboxane",,,"H0033","Direct Observation Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",266,266,"Health Services",,,"H0034","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",267,267,"Home Based Services",,,"H0036","15 Minutes",16.00,3273.00,78840.09,1217783.84,21804997.20,835.00
"Summit Pointe",268,268,"Home Based Services",,"ST","H0036","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",269,269,"Peer Directed and Operated Support Services",,,"H0038","15 minutes",45.00,6401.00,123850.90,728383.90,21804997.20,835.00
"Summit Pointe",270,270,"Peer Directed and Operated Support Services",,"TJ","H0038","15 Minutes",2.00,140.00,2711.72,15282.48,21804997.20,835.00
"Summit Pointe",271,271,"Substance Use Disorder: Recovery Support Services",,"HF","H0038","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",272,272,"Peer Directed and Operated Support Services",,,"NA",,0.00,0.00,0.00,253317.00,21804997.20,835.00
"Summit Pointe",273,273,"Assertive Community Treatment (ACT)",,,"H0039","15 Minutes",8.00,2299.00,229138.98,1548775.52,21804997.20,835.00
"Summit Pointe",274,274,"Assertive Community Treatment (ACT)",,"TG","H0039","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",275,275,"Community Living Supports in Independent living/own home",,,"H0043","Per Diem",12.00,1924.00,93719.06,93719.06,21804997.20,835.00
"Summit Pointe",276,276,"Community Living Supports in Independent living/own home",,"TF","H0043","Per Diem",45.00,9177.00,837327.69,837327.69,21804997.20,835.00
"Summit Pointe",277,277,"Community Living Supports in Independent living/own home",,"TG","H0043","Per Diem",50.00,12830.00,2970182.20,3269186.54,21804997.20,835.00
"Summit Pointe",278,278,"Community Living Supports in Independent living/own home",,"TT","H0043","Per Diem",2.00,197.00,6535.51,6535.51,21804997.20,835.00
"Summit Pointe",279,279,"Community Living Supports in Independent living/own home",,"TF/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",280,280,"Community Living Supports in Independent living/own home",,"TG/TT","H0043","Per Diem",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",281,281,"Respite",,,"H0045","Day",0.00,0.00,0.00,7048.28,21804997.20,835.00
"Summit Pointe",282,282,"Peer Directed and Operated Support Services",,,"H0046","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",283,283,"Substance Use Disorder: Laboratory",,,"H0048","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",284,284,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"H0050","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",285,285,"Behavior Treatment Plan Review",,,"H2000","Encounter",71.00,245.00,17987.80,23420.86,21804997.20,835.00
"Summit Pointe",286,286,"Behavior Treatment Plan Review - Monitoring Activities",,"TS","H2000","Encounter",74.00,1341.00,206560.88,251367.83,21804997.20,835.00
"Summit Pointe",287,287,"Comprehensive Medication Services - EBP only",,,"H2010","15 minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",288,288,"Crisis Intervention",,,"H2011","15 Minutes",13.00,30.00,4026.07,108838.21,21804997.20,835.00
"Summit Pointe",289,289,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,"HF","H2011","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",290,290,"Crisis Intervention",,"TJ","H2011","15 Minutes",0.00,0.00,0.00,3552.90,21804997.20,835.00
"Summit Pointe",291,291,"Skill-Building and Out of Home Non Vocational Habilitation",,,"H2014","15 minutes",53.00,78526.00,907864.96,961925.67,21804997.20,835.00
"Summit Pointe",292,292,"Out of Home Non Vocational Habilitation",,"HK","H2014","15 Minutes",2.00,3645.00,21188.57,21188.57,21804997.20,835.00
"Summit Pointe",293,293,"Community Living Supports (15 Minutes)",,,"H2015","15 Minutes",93.00,183023.00,738796.36,927967.40,21804997.20,835.00
"Summit Pointe",294,294,"Community Living Supports (15 Minutes)",,"TT","H2015","15 Minutes",260.00,372251.00,822685.52,937374.35,21804997.20,835.00
"Summit Pointe",295,295,"Community Living Supports (Daily)",,,"H2016","Per Diem",136.00,40739.00,4844458.92,7716904.78,21804997.20,835.00
"Summit Pointe",296,296,"Behavior Services",,,"H2019","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",297,297,"Behavior Services",,"TT","H2019","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",298,298,"Wraparound",,,"H2021","15 Minutes",7.00,622.00,21513.90,207667.96,21804997.20,835.00
"Summit Pointe",301,301,"Supported Employment Services",,,"H2023","15 minutes",41.00,2721.00,144850.30,229540.37,21804997.20,835.00
"Summit Pointe",302,302,"Mental Health Therapy",,,"H2027","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",303,303,"Substance Use Disorder: Outpatient Care","0900, 0914, 0915, 0916, 0919","HF","H2027","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",304,304,"Clubhouse Psychosocial Rehabilitation Programs ",,,"H2030","15 Minutes",1.00,237.00,1227.97,1227.97,21804997.20,835.00
"Summit Pointe",305,305,"Home Based Services",,,"H2033","15 Minutes",0.00,0.00,0.00,236201.90,21804997.20,835.00
"Summit Pointe",306,306,"Substance Use Disorder: Recovery Housing",,,"H2034","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",307,307,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",308,308,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",309,309,"Repair/Svc DME Non-Oxygen Equipment (Children's Waiver)",,,"K0739","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",310,310,"Telemedicine Facility Fee",,"GT","Q3014","Per Service",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",311,311,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",312,312,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",313,313,"Substance Use Disorder: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",314,314,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",315,315,"Family Training",,,"S5111","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",316,316,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",317,317,"Family Training",,"HM","S5111","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",318,318,"Home Care Training, Non-Family (Children's Waiver)",,,"S5116","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",319,319,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",320,320,"Foster Care",,,"S5145","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",321,321,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",322,322,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",323,323,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",324,324,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",325,325,"Environmental Modification ",,,"S5165","Service",2.00,5.00,3850.69,3850.69,21804997.20,835.00
"Summit Pointe",326,326,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",1.00,2.00,104.88,104.88,21804997.20,835.00
"Summit Pointe",327,327,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",328,328,"Private Duty Nursing","0582",,"S9123","Hour",1.00,1954.00,89967.27,89967.27,21804997.20,835.00
"Summit Pointe",329,329,"Private Duty Nursing",,,"S9123","Hour",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",330,330,"Private Duty Nursing",,"TT","S9123","Hour",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",331,331,"Private Duty Nursing","0582",,"S9124","Hour",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",332,332,"Private Duty Nursing",,,"S9124","Hour",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",333,333,"Private Duty Nursing",,"TT","S9124","Hour",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",334,334,"Health Services",,,"S9445","Encounter",2.00,10.00,1826.26,2922.01,21804997.20,835.00
"Summit Pointe",335,335,"Health Services",,,"S9446","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",336,336,"Health Services",,,"S9470","Encounter",1.00,12.00,81.05,81.05,21804997.20,835.00
"Summit Pointe",337,337,"Prevention Services - Direct Model",,,"S9482","15 minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",338,338,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",339,339,"Intensive Crisis Stabilization-Enrolled Program",,"TJ","S9484","Hour",0.00,0.00,0.00,16580.23,21804997.20,835.00
"Summit Pointe",340,340,"Residential Room and Board",,,"S9976","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",341,341,"Substance Use Disorder: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",342,342,"Private Duty Nursing",,,"T1000","Up to 15 min",2.00,18272.00,168509.41,168509.41,21804997.20,835.00
"Summit Pointe",343,343,"Private Duty Nursing",,"TD","T1000","Up to 15 min",2.00,255.00,2340.25,2340.25,21804997.20,835.00
"Summit Pointe",344,344,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",345,345,"Assessment",,,"T1001","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",346,346,"Health Services",,,"T1002","Up to 15 min",2.00,11.00,242.64,368.50,21804997.20,835.00
"Summit Pointe",347,347,"Respite Care",,,"T1005","15 Minutes",50.00,61338.00,176601.96,179560.27,21804997.20,835.00
"Summit Pointe",348,348,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",349,349,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",350,350,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",351,351,"Substance Use Disorder: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",352,352,"Substance Use Disorder: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",353,353,"Substance Use Disorder: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",354,354,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",355,355,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",488.00,8554.00,1659392.95,2811674.18,21804997.20,835.00
"Summit Pointe",356,356,"Targeted Case Management ",,,"T1017","15 minutes",289.00,11369.00,1597525.41,4089076.69,21804997.20,835.00
"Summit Pointe",357,357,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",9.00,87.00,13962.59,37875.53,21804997.20,835.00
"Summit Pointe",358,358,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",136.00,40749.00,3951211.19,4672080.91,21804997.20,835.00
"Summit Pointe",359,359,"Assessments",,,"T1023","Encounter",14.00,34.00,29352.98,538140.76,21804997.20,835.00
"Summit Pointe",360,360,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",361,361,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",11.00,102.00,2514.61,2514.61,21804997.20,835.00
"Summit Pointe",362,362,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",363,363,"Substance Use Disorder: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",364,364,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",365,365,"Substance Use Disorder: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",366,366,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",367,367,"Substance Use Disorder: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",368,368,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",369,369,"Substance Use Disorder: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",370,370,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",371,371,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",372,372,"Out of Home Prevocational Service",,,"T2015","Hour",1.00,1297.00,13414.81,13414.81,21804997.20,835.00
"Summit Pointe",373,373,"Targeted Case Management (Children's Waiver)",,,"T2023","Month",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",374,374,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",375,375,"Fiscal Intermediary Services",,,"T2025","Month",62.00,577.00,67022.02,69172.16,21804997.20,835.00
"Summit Pointe",376,376,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",377,377,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",378,378,"Respite Care",,,"T2036","Per session. One night = one session",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",379,379,"Respite Care",,,"T2037","Per session. One day/partial day = one session",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",380,380,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",381,381,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",382,382,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",383,383,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",384,384,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",385,385,"Other",,,,,0.00,0.00,0.00,0.00,21804997.20,835.00
"Summit Pointe",386,386,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,21804997.20,835.00
"Tuscola",3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,77413.50,10463000.89,240.00
"Tuscola",4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",1.00,13.00,1206.58,8524.53,10463000.89,240.00
"Tuscola",5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",1.00,5.00,4525.44,327623.95,10463000.89,240.00
"Tuscola",8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,8204.59,10463000.89,240.00
"Tuscola",9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,329214.25,10463000.89,240.00
"Tuscola",10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,9306.88,10463000.89,240.00
"Tuscola",12,12,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",13,13,"Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",16,16,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",17,17,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",18,18,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",19,19,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",20,20,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,10463000.89,240.00
"Tuscola",21,21,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,10463000.89,240.00
