CMH Name,MIA Group Num,MIA Serv Num,FirstOfService Description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost,SumOfOther Cost,FirstOfMIA Totals,FirstOfMIA Unique Consumers
Van Buren,386,386,Assessments,,,T1023,Encounter,106,121,47734.48182,71009.97296,7190692.657,1278
Van Buren,387,387,Prevention Services - Direct Model,,,T1027,Encounter,4,145,22880.99129,48286.78161,7190692.657,1278
Van Buren,388,388,Enhanced Medical Supplies or Pharmacy,,,T1999,Per Diem,0,0,0,6973.526504,7190692.657,1278
Van Buren,389,389,Transportation,,,T2001,Per Diem,0,0,0,0,7190692.657,1278
Van Buren,390,390,Substance Use Disorder: Transportation,,HF,T2001,Encounter / Trip,0,0,0,0,7190692.657,1278
Van Buren,391,391,Transportation,,,T2002,Encounter / Trip,0,0,0,0,7190692.657,1278
Van Buren,392,392,Substance Use Disorder: Transportation,,HF,T2002,Encounter,0,0,0,0,7190692.657,1278
Van Buren,393,393,Transportation,,,T2003,Encounter,0,0,0,0,7190692.657,1278
Van Buren,394,394,Substance Use Disorder: Transportation,,HF,T2003,Encounter,0,0,0,0,7190692.657,1278
Van Buren,395,395,Transportation,,,T2004,Encounter,0,0,0,0,7190692.657,1278
Van Buren,396,396,Substance Use Disorder: Transportation,,HF,T2004,Hour,0,0,0,0,7190692.657,1278
Van Buren,397,397,Transportation,,,T2005,Month,0,0,0,0,7190692.657,1278
Van Buren,398,398,Substance Use Disorder: Transportation,,HF,T2005,,0,0,0,0,7190692.657,1278
Van Buren,399,399,Out of Home Prevocational Service,,,T2015,Month,0,0,0,0,7190692.657,1278
Van Buren,401,401,Prevention Services - Direct Model,,,T2024,Item,0,0,0,0,7190692.657,1278
Van Buren,402,402,Fiscal Intermediary Services,,,T2025,Per session. One night = one session,0,0,0,10260.12815,7190692.657,1278
Van Buren,403,403,Enhanced Medical Equipment-Supplies,,,T2028,Per session. One day/partial day = one session,0,0,0,0,7190692.657,1278
Van Buren,404,404,Enhanced Medical Equipment-Supplies,,,T2029,Service,0,0,0,0,7190692.657,1278
Van Buren,405,405,Respite Care,,,T2036,Item,0,0,0,10737.28512,7190692.657,1278
Van Buren,406,406,Respite Care,,,T2037,Per Item,0,0,0,870.724389,7190692.657,1278
Van Buren,407,407,Housing Assistance,,,T2038,Per Item,0,0,0,0,7190692.657,1278
Van Buren,408,408,Enhanced Medical Equipment-Supplies,,,T2039,,0,0,0,687.0609384,7190692.657,1278
Van Buren,409,409,Goods and Services,,HK,T5999,,0,0,0,0,7190692.657,1278
Van Buren,410,410,Wraparound Services,,,T5999,,0,0,0,0,7190692.657,1278
Van Buren,411,411,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,7190692.657,1278
Van Buren,412,412,Other,,,,,0,0,0,0,7190692.657,1278
Van Buren,413,413,Aggregate for 'J' Codes,,,ALL,,0,0,0,0,7190692.657,1278
Washtenaw,3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,PT68,,Day,165,1647,1292285.61,1744232.49,28528101.87,3221
Washtenaw,4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,PT68,,Day,4,43,33739,33739,28528101.87,3221
Washtenaw,5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,28528101.87,3221
Washtenaw,6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,28528101.87,3221
Washtenaw,7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,433,3498,2877070.02,3482422.66,28528101.87,3221
Washtenaw,8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,1,17,13982.33,13982.33,28528101.87,3221
Washtenaw,9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,28528101.87,3221
Washtenaw,10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,28528101.87,3221
Washtenaw,12,12,Local Psychiatric Hospital/IMD,,PT68,,Amount,0,0,305548,305548,28528101.87,3221
Washtenaw,13,13,Local Psychiatric Hospital/Acute Community,,PT73,,Day,0,0,380263,380263,28528101.87,3221
Washtenaw,16,16,Inpatient Hospital Ancillary Services - Room and Board,0144,,,# of items,0,0,0,0,28528101.87,3221
Washtenaw,17,17,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,18,18,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,19,19,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,,0,0,0,0,28528101.87,3221
Washtenaw,20,20,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of treatments,0,0,0,0,28528101.87,3221
Washtenaw,21,21,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of treatments,0,0,0,0,28528101.87,3221
Washtenaw,22,22,ECT Anesthesia,0370,,,# of treatments,0,0,0,0,28528101.87,3221
Washtenaw,23,23,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0,0,28528101.87,3221
Washtenaw,24,24,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of visits,0,0,0,0,28528101.87,3221
Washtenaw,25,25,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,26,26,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,27,27,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,28,28,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of units,0,0,0,0,28528101.87,3221
Washtenaw,29,29,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,,0,0,0,0,28528101.87,3221
Washtenaw,30,30,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,31,31,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,32,32,ECT Recovery Room,0710,,,Hour,0,0,0,0,28528101.87,3221
Washtenaw,33,33,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,34,34,Inpatient Hospital Ancillary Services - EEG,0740,,,# of visits,0,0,0,0,28528101.87,3221
Washtenaw,35,35,Crisis Observation Care,0762,,,Day,0,0,0,0,28528101.87,3221
Washtenaw,36,36,Additional Codes-ECT Facility Charge,0901,,,Day,7,71,63785.48,98885.48,28528101.87,3221
Washtenaw,37,37,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of tests,0,0,0,0,28528101.87,3221
Washtenaw,38,38,Outpatient Partial Hospitalization,0912,,,# of visits,139,1136,396759.36,696424.44,28528101.87,3221
Washtenaw,39,39,Outpatient Partial Hospitalization,0913,,,Minutes,0,0,0,0,28528101.87,3221
Washtenaw,40,40,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Minutes,0,0,0,0,28528101.87,3221
Washtenaw,41,41,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,42,42,Additional Codes-ECT Anesthesia,,,00104,First 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,43,43,Additional Codes-ECT Anesthesia,0901,,00104,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,60,60,Drug Screen,,,80305,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,61,61,Drug Screen,,,80306,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,62,62,Drug Screen,,,80307,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,63,63,Interactive Complexity - Add On Code,,,90785,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,65,65,Substance Abuse - Interactive Complexity - Add On Code,,HF,90785,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,66,66,Assessment,,,90791,Encounter,114,115,41597.8,43768.12,28528101.87,3221
Washtenaw,67,67,Substance Use: Assessment,,HF,90791,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,69,69,Assessment,,,90792,30 Minutes,281,282,130354.5,212635,28528101.87,3221
Washtenaw,70,70,Substance Use: Assessment,,HF,90792,30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,72,72,Mental Health: Outpatient Care,,,90832,45 Minutes,90,195,20085,47998,28528101.87,3221
Washtenaw,73,73,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90832,45 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,74,74,Assessment,,,90833,45 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,75,75,Mental Health: Outpatient Care,,,90834,60 Minutes,167,844,139032.12,254837.31,28528101.87,3221
Washtenaw,76,76,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90834,60 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,77,77,Assessment,,,90836,60 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,78,78,Mental Health: Outpatient Care,,,90837,First 30-74 Min.,202,986,196509.8,566410.6,28528101.87,3221
Washtenaw,79,79,Substance Use Disorder: Outpatient Care,,HF,90837,Each Additional 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,80,80,Assessment,,,90838,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,81,81,Psychotherapy for Crisis First 60 Minutes,,,90839,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,82,82,Psychotherapy for Crisis Each Additional 30 Minutes,,,90840,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,83,83,Therapy-Family Therapy,,,90846,Encounter,0,0,0,53164.38,28528101.87,3221
Washtenaw,84,84,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90846,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,85,85,Therapy-Family Therapy,,,90847,Encounter,8,14,2350.74,277555.23,28528101.87,3221
Washtenaw,86,86,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90847,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,87,87,Therapy-Family Therapy,,,90849,Encounter,0,0,0,17714.14,28528101.87,3221
Washtenaw,88,88,Therapy-Family Therapy,,HS,90849,Encounter,0,0,0,182.62,28528101.87,3221
Washtenaw,89,89,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90849,,0,0,0,0,28528101.87,3221
Washtenaw,90,90,Therapy-Group Therapy,,,90853,Encounter,213,2453,377811.06,452972.82,28528101.87,3221
Washtenaw,91,91,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90853,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,93,93,Additional Codes-ECT Physician,,,90870,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,94,94,Additional Codes-ECT Physician,0901,,90870,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,95,95,Assessments-Other,,,90887,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,96,96,Speech & Language Therapy,,,92507,Encounter,0,0,0,59015.55,28528101.87,3221
Washtenaw,97,97,Speech & Language Therapy,,,92508,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,98,98,Speech & Language Therapy,,,92521,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,99,99,Speech & Language Therapy,,,92522,Encounter,0,0,0,567.7,28528101.87,3221
Washtenaw,100,100,Speech & Language Therapy,,,92523,First Hour,0,0,0,3063.14,28528101.87,3221
Washtenaw,101,101,Speech & Language Therapy,,,92524,Each Additional  30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,102,102,Speech & Language Therapy,,,92526,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,103,103,Speech & Language Therapy,,,92607,Encounter,0,0,0,167.22,28528101.87,3221
Washtenaw,104,104,Speech & Language Therapy,,,92608,First Hour,0,0,0,0,28528101.87,3221
Washtenaw,105,105,Speech & Language Therapy,,,92609,Each Additional 15 Minutes,0,0,0,12875.94,28528101.87,3221
Washtenaw,106,106,Speech & Language Therapy,,,92610,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,111,111,"Assessments - Testing
(Note: code retired 12/31/18)",,,96101,Hour,0,0,0,0,28528101.87,3221
Washtenaw,113,113,"Assessments - Testing
(Note: code retired 12/31/18)",,,96102,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,115,115,"Assessments - Testing
(Note: code retired 12/31/18)",,,96103,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,116,116,Assessments-Other,,,96105,First Hour,0,0,0,0,28528101.87,3221
Washtenaw,117,117,Assessments-Other,,,96110,Each Additional 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,118,118,"Assessments - Other
(Note: code retired 12/31/18)",,,96111,Per Hour,0,0,0,0,28528101.87,3221
Washtenaw,119,119,Assessments - Testing,,,96112,Per Hour,0,0,0,0,28528101.87,3221
Washtenaw,120,120,Assessments - Testing,,,96113,Hour,0,0,0,0,28528101.87,3221
Washtenaw,121,121,Neurobehavioral Status Exam,,,96116,Per Hour,0,0,0,0,28528101.87,3221
Washtenaw,122,122,"Assessments - Testing
(Note: code retired 12/31/18)",,,96118,Hour,0,0,0,0,28528101.87,3221
Washtenaw,124,124,"Assessments - Testing
(Note: code retired 12/31/18)",,,96119,Each Additional Hour,0,0,0,0,28528101.87,3221
Washtenaw,126,126,"Assessments - Testing
(Note: code retired 12/31/18)",,,96120,First Hour,0,0,0,0,28528101.87,3221
Washtenaw,127,127,Assessments - Testing,,,96121,First Hour,0,0,0,0,28528101.87,3221
Washtenaw,128,128,Assessments-Other,,,96127,Each Additional Hour,0,0,0,0,28528101.87,3221
Washtenaw,129,129,Assessments - Testing,,,96130,Each Additional Hour,0,0,0,0,28528101.87,3221
Washtenaw,131,131,Assessments - Testing,,,96131,First Hour,0,0,0,0,28528101.87,3221
Washtenaw,133,133,Assessments - Testing,,,96132,Each Additional Hour,0,0,0,0,28528101.87,3221
Washtenaw,135,135,Assessments - Testing,,,96133,First 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,137,137,Assessments - Testing,,,96136,Each Additional 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,139,139,Assessments - Testing,,,96137,Each Additional 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,141,141,Assessments - Testing,,,96138,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,142,142,Assessments - Testing,,,96139,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,143,143,Assessments - Testing,,,96146,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,144,144,Medication Administration,,,96372,15 Minutes,659,5249,486424.83,554073.93,28528101.87,3221
Washtenaw,145,145,Occupational or Physical Therapy,,,97110,15 Minutes,0,0,0,3079.44,28528101.87,3221
Washtenaw,146,146,Occupational or Physical Therapy,,,97112,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,147,147,Occupational or Physical Therapy,,,97113,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,148,148,Occupational or Physical Therapy,,,97116,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,149,149,Occupational or Physical Therapy,,,97124,15 Minutes,0,0,0,2265.6,28528101.87,3221
Washtenaw,150,150,Occupational or Physical Therapy,,,97140,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,151,151,Occupational or Physical Therapy,,,97150,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,159,159,Physical Therapy,,,97161,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,160,160,Physical Therapy,,,97162,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,161,161,Physical Therapy,,,97163,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,162,162,Physical Therapy,,,97164,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,163,163,Occupational Therapy,,,97165,Encounter,0,0,0,2472.036,28528101.87,3221
Washtenaw,164,164,Occupational Therapy,,,97166,15 Minutes,0,0,0,5618.68,28528101.87,3221
Washtenaw,165,165,Occupational Therapy,,,97167,15 Minutes,0,0,0,3410,28528101.87,3221
Washtenaw,166,166,Occupational Therapy,,,97168,15 Minutes,0,0,0,1937,28528101.87,3221
Washtenaw,167,167,Occupational or Physical Therapy,,,97530,15 Minutes,0,0,0,24304.8,28528101.87,3221
Washtenaw,168,168,Occupational or Physical Therapy,,,97533,15 Minutes,0,0,0,973.98,28528101.87,3221
Washtenaw,169,169,Occupational or Physical Therapy,,,97535,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,170,170,Occupational or Physical Therapy,,,97537,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,171,171,Occupational or Physical Therapy,,,97542,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,172,172,Occupational or Physical Therapy,,,97750,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,173,173,Occupational Therapy,,,97755,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,174,174,Occupational or Physical Therapy,,,97760,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,176,176,Occupational or Physical Therapy,,,97763,30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,177,177,Assessment or Health Services,,,97802,Encounter,0,0,0,9381.6,28528101.87,3221
Washtenaw,178,178,Assessment or Health Services,,,97803,Encounter,1,7,2049.39,4391.55,28528101.87,3221
Washtenaw,179,179,Health Services,,,97804,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,180,180,Substance Use Disorder: Acupuncture,,,97810,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,181,181,Substance Use Disorder: Acupuncture,,,97811,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,182,182,New Patient Evaluation and Management,,,99201,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,183,183,Substance Use Disorder: New Patient Evaluation and Management,,HF,99201,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,184,184,New Patient Evaluation and Management,,,99202,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,185,185,Substance Use Disorder: New Patient Evaluation and Management,,HF,99202,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,186,186,New Patient Evaluation and Management,,,99203,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,187,187,Substance Use Disorder: New Patient Evaluation and Management,,HF,99203,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,188,188,New Patient Evaluation and Management,,,99204,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,189,189,Substance Use Disorder: New Patient Evaluation and Management,,HF,99204,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,190,190,New Patient Evaluation and Management,,,99205,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,191,191,Substance Use Disorder: New Patient Evaluation and Management,,HF,99205,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,192,192,Established Patient Evaluation and Management,,,99211,Encounter,6,6,885.48,1033.06,28528101.87,3221
Washtenaw,193,193,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99211,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,194,194,Established Patient Evaluation and Management,,,99212,Encounter,277,385,84653.8,89271.28,28528101.87,3221
Washtenaw,195,195,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99212,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,196,196,Established Patient Evaluation and Management,,,99213,Encounter,1485,4962,1105483.98,1315797.74,28528101.87,3221
Washtenaw,197,197,Sustance Abuse: Established Patient Evaluation and Management,,HF,99213,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,198,198,Established Patient Evaluation and Management,,,99214,Encounter,808,1933,462721.54,884748.48,28528101.87,3221
Washtenaw,199,199,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99214,30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,200,200,Established Patient Evaluation and Management,,,99215,50 Minutes,46,67,22901.27,27344.8,28528101.87,3221
Washtenaw,201,201,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99215,70 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,202,202,Additional Codes-Physician Services,,,99221,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,203,203,Additional Codes-Physician Services,,,99222,25 minutes,0,0,0,0,28528101.87,3221
Washtenaw,204,204,Additional Codes-Physician Services,,,99223,35 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,205,205,Additional Codes-Physician Services,,,99224,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,206,206,Additional Codes-Physician Services,,,99225,25 minutes,0,0,0,0,28528101.87,3221
Washtenaw,207,207,Additional Codes-Physician Services,,,99226,35 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,208,208,Additional Codes-Physician Services,,,99231,<= 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,209,209,Additional Codes-Physician Services,,,99232,> 30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,210,210,Additional Codes-Physician Services,,,99233,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,211,211,Additional Codes-Physician Services,,,99238,30 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,212,212,Additional Codes-Physician Services,,,99239,40 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,213,213,Substance Use Disorder: Physician Consultations,,HF,99241,60 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,214,214,Substance Use Disorder: Physician Consultations,,HF,99242,80 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,215,215,Substance Use Disorder: Physician Consultations,,HF,99243,20 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,216,216,Substance Use Disorder: Physician Consultations,,HF,99244,40 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,217,217,Substance Use Disorder: Physician Consultations,,HF,99245,55 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,218,218,Substance Use Disorder: Physician Consultations,,HF,99251,80 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,219,219,Substance Use Disorder: Physician Consultations,,HF,99252,110 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,220,220,Substance Use Disorder: Physician Consultations,,HF,99253,25 minutes,0,0,0,0,28528101.87,3221
Washtenaw,221,221,Substance Use Disorder: Physician Consultations,,HF,99254,35 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,222,222,Substance Use Disorder: Physician Consultations,,HF,99255,45 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,223,223,Nursing Facility Services evaluation and management,,,99304,10 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,224,224,Nursing Facility Services evaluation and management,,,99305,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,225,225,Nursing Facility Services evaluation and management,,,99306,25 minutes,0,0,0,0,28528101.87,3221
Washtenaw,226,226,Nursing Facility Services evaluation and management,,,99307,35 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,227,227,Nursing Facility Services evaluation and management,,,99308,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,228,228,Nursing Facility Services evaluation and management,,,99309,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,229,229,Nursing Facility Services evaluation and management,,,99310,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,230,230,Assessment,,,99324,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,231,231,Assessment,,,99325,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,232,232,Assessment,,,99326,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,233,233,Assessment,,,99327,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,234,234,Assessment,,,99328,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,235,235,Assessment,,,99334,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,236,236,Assessment,,,99335,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,237,237,Assessment,,,99336,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,238,238,Assessment,,,99337,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,239,239,Assessment,,,99341,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,240,240,Assessment,,,99342,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,241,241,Assessment,,,99343,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,242,242,Assessment,,,99344,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,243,243,Assessment,,,99345,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,244,244,Assessment,,,99347,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,245,245,Assessment,,,99348,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,246,246,Assessment,,,99349,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,247,247,Assessment,,,99350,Per mile,0,0,0,0,28528101.87,3221
Washtenaw,248,248,Medication Administration,,,99506,Per mile,0,0,0,0,28528101.87,3221
Washtenaw,249,249,Medication Management,,,99605,Per one-way trip,0,0,0,0,28528101.87,3221
Washtenaw,250,250,Transportation,,,A0080,Per one-way trip,0,0,0,0,28528101.87,3221
Washtenaw,251,251,Transportation,,,A0090,Per one-way trip,0,0,0,0,28528101.87,3221
Washtenaw,252,252,Transportation,,,A0100,Per one-way trip,0,0,0,0,28528101.87,3221
Washtenaw,253,253,Substance Use Disorder: Transportation,,HF,A0100,Per one-way trip,0,0,0,0,28528101.87,3221
Washtenaw,254,254,Transportation,,,A0110,Per one-way trip,0,0,0,0,28528101.87,3221
Washtenaw,255,255,Substance Use Disorder: Transportation,,HF,A0110,Per one-way trip,0,0,0,0,28528101.87,3221
Washtenaw,256,256,Transportation,,,A0120,,0,0,0,0,28528101.87,3221
Washtenaw,257,257,Transportation,,,A0130,Per Mile,0,0,0,0,28528101.87,3221
Washtenaw,258,258,Transportation,,,A0140,Refer to code descriptions.,0,0,0,0,28528101.87,3221
Washtenaw,259,259,Transportation,,,A0170,Item,0,0,0,0,28528101.87,3221
Washtenaw,260,260,Additional Codes-Transportation,,,A0425,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,261,261,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,0,28528101.87,3221
Washtenaw,262,262,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,0,0,0,25612.32,28528101.87,3221
Washtenaw,264,264,Family Training/Support EBP only,,,G0177,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,265,265,Substance Use Disorder: Recovery Support Services,,,G0409,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,266,266,Occupational Therapy,,,G0515,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,267,267,Substance Use Disorder: Individual Assessment,,,H0001,15 Minutes,0,0,0,0,28528101.87,3221
Washtenaw,268,268,Assessment,,,H0002,Encounter,42,44,10454.4,13068,28528101.87,3221
Washtenaw,269,269,Substance Use Disorder: Laboratory,,,H0003,Encounter,0,0,0,0,28528101.87,3221
Washtenaw,270,270,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0004,Day,0,0,0,0,28528101.87,3221
