"CMH Name","MIA Group Num","MIA Serv Num","FirstOfService Description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIA-Cases","SumOfMIA-Units","SumOfMIA-Cost","SumOfOther Cost","FirstOfMIA Totals","FirstOfMIA Unique Consumers"
"Oakland",303,303,"Substance Use Disorder: Outpatient Care","0900, 0914, 0915, 0916, 0919","HF","H2027","15 Minutes",125.00,3266.00,37728.00,37728.00,112489879.52,16793.00
"Oakland",304,304,"Clubhouse Psychosocial Rehabilitation Programs ",,,"H2030","15 Minutes",343.00,422487.00,2291236.09,2298283.39,112489879.52,16793.00
"Oakland",305,305,"Home Based Services",,,"H2033","15 Minutes",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",306,306,"Substance Use Disorder: Recovery Housing",,,"H2034","Day",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",307,307,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",2938.00,26173.00,2482752.46,2483511.33,112489879.52,16793.00
"Oakland",308,308,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",84.00,3070.00,130371.23,130371.23,112489879.52,16793.00
"Oakland",310,310,"Telemedicine Facility Fee",,"GT","Q3014","Per Service",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",311,311,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",312,312,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",313,313,"Substance Use Disorder: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",314,314,"Family Training - EBP",,,"S5110","15 Minutes",2.00,24.00,2772.70,2772.70,112489879.52,16793.00
"Oakland",315,315,"Family Training",,,"S5111","Encounter",25.00,128.00,8332.05,369509.05,112489879.52,16793.00
"Oakland",316,316,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",317,317,"Family Training",,"HM","S5111","Encounter",0.00,0.00,0.00,9852.76,112489879.52,16793.00
"Oakland",319,319,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",320,320,"Foster Care",,,"S5145","Day",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",321,321,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",322,322,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,448019.34,112489879.52,16793.00
"Oakland",323,323,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",324,324,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,936.72,112489879.52,16793.00
"Oakland",325,325,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,136354.13,112489879.52,16793.00
"Oakland",326,326,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,5686.93,112489879.52,16793.00
"Oakland",327,327,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",334,334,"Health Services",,,"S9445","Encounter",2529.00,4714.00,181548.65,183641.45,112489879.52,16793.00
"Oakland",335,335,"Health Services",,,"S9446","Encounter",1.00,2.00,36.69,36.69,112489879.52,16793.00
"Oakland",336,336,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,16810.15,112489879.52,16793.00
"Oakland",337,337,"Prevention Services - Direct Model",,,"S9482","15 minutes",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",338,338,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",339,339,"Intensive Crisis Stabilization-Enrolled Program",,"TJ","S9484","Hour",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",340,340,"Residential Room and Board",,,"S9976","Day",1340.00,22193.00,669449.83,669449.83,112489879.52,16793.00
"Oakland",341,341,"Substance Use Disorder: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",342,342,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",343,343,"Private Duty Nursing",,"TD","T1000","Up to 15 min",0.00,0.00,0.00,260586.00,112489879.52,16793.00
"Oakland",344,344,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,263592.42,112489879.52,16793.00
"Oakland",345,345,"Assessment",,,"T1001","Encounter",222.00,225.00,40407.13,278225.39,112489879.52,16793.00
"Oakland",346,346,"Health Services",,,"T1002","Up to 15 min",5191.00,18868.00,1285330.08,1484311.52,112489879.52,16793.00
"Oakland",347,347,"Respite Care",,,"T1005","15 Minutes",1.00,567.00,618.00,3597409.98,112489879.52,16793.00
"Oakland",348,348,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,11822.34,112489879.52,16793.00
"Oakland",349,349,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,19626.79,112489879.52,16793.00
"Oakland",350,350,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",0.00,0.00,0.00,102588.05,112489879.52,16793.00
"Oakland",351,351,"Substance Use Disorder: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",352,352,"Substance Use Disorder: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",353,353,"Substance Use Disorder: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",354,354,"Family Psycho-Education - EBP",,,"T1015","Encounter",9.00,11.00,3650.88,3650.88,112489879.52,16793.00
"Oakland",355,355,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",75.00,485.00,27543.99,12111117.12,112489879.52,16793.00
"Oakland",356,356,"Targeted Case Management ",,,"T1017","15 minutes",8698.00,193502.00,17930371.79,18879122.28,112489879.52,16793.00
"Oakland",357,357,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",12.00,195.00,11085.76,11085.76,112489879.52,16793.00
"Oakland",358,358,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",382.00,106621.00,8771633.36,19148195.77,112489879.52,16793.00
"Oakland",359,359,"Assessments",,,"T1023","Encounter",2170.00,3226.00,2300802.23,2701623.95,112489879.52,16793.00
"Oakland",360,360,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",361,361,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",0.00,0.00,0.00,188419.01,112489879.52,16793.00
"Oakland",362,362,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",363,363,"Substance Use Disorder: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",364,364,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",365,365,"Substance Use Disorder: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",366,366,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",367,367,"Substance Use Disorder: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",368,368,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",369,369,"Substance Use Disorder: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",370,370,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",371,371,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",372,372,"Out of Home Prevocational Service",,,"T2015","Hour",0.00,0.00,0.00,2426110.14,112489879.52,16793.00
"Oakland",374,374,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",375,375,"Fiscal Intermediary Services",,,"T2025","Month",10.00,129.00,54395.49,1660133.17,112489879.52,16793.00
"Oakland",376,376,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",377,377,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",378,378,"Respite Care",,,"T2036","Per session. One night = one session",0.00,0.00,0.00,53512.65,112489879.52,16793.00
"Oakland",379,379,"Respite Care",,,"T2037","Per session. One day/partial day = one session",0.00,0.00,0.00,13867.83,112489879.52,16793.00
"Oakland",380,380,"Housing Assistance",,,"T2038","Service",476.00,598.00,1082606.76,1206422.98,112489879.52,16793.00
"Oakland",381,381,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,119858.65,112489879.52,16793.00
"Oakland",382,382,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",383,383,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",384,384,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",385,385,"Other",,,,,0.00,0.00,0.00,0.00,112489879.52,16793.00
"Oakland",386,386,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,112489879.52,16793.00
"Ottawa",3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",49.00,366.00,347479.00,529115.00,9460790.06,2037.00
"Ottawa",4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",28.00,318.00,106475.63,142003.93,9460790.06,2037.00
"Ottawa",5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",106.00,792.00,658334.00,697934.00,9460790.06,2037.00
"Ottawa",8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",51.00,767.00,113162.04,258553.44,9460790.06,2037.00
"Ottawa",9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",1.00,2.00,1686.00,8430.00,9460790.06,2037.00
"Ottawa",10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",12,12,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,5238.00,5238.00,9460790.06,2037.00
"Ottawa",13,13,"Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,7532.00,7532.00,9460790.06,2037.00
"Ottawa",16,16,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",17,17,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",18,18,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",19,19,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",20,20,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",21,21,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",22,22,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",23,23,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",24,24,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",25,25,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",26,26,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",27,27,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",28,28,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",29,29,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",30,30,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",31,31,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",32,32,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",33,33,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",34,34,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",35,35,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",36,36,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",37,37,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",38,38,"Outpatient Partial Hospitalization","0912",,,"Day",28.00,123.00,36168.17,47121.84,9460790.06,2037.00
"Ottawa",39,39,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",40,40,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",41,41,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",42,42,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",43,43,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",58,58,"Drug Screen",,,"80305","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",59,59,"Drug Screen",,,"80306","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",60,60,"Drug Screen",,,"80307","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",61,61,"Interactive Complexity - Add On Code",,,"90785","Encounter",1.00,2.00,57.49,57.49,9460790.06,2037.00
"Ottawa",63,63,"Substance Abuse - Interactive Complexity - Add On Code",,"HF","90785","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",64,64,"Assessment",,,"90791
","Encounter",25.00,30.00,11013.54,16152.32,9460790.06,2037.00
"Ottawa",65,65,"Substance Use: Assessment",,"HF","90791","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",67,67,"Assessment",,,"90792","Encounter",147.00,147.00,92907.34,197362.15,9460790.06,2037.00
"Ottawa",68,68,"Substance Use: Assessment",,"HF","90792","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",70,70,"Mental Health: Outpatient Care",,,"90832","30 Minutes",170.00,305.00,29234.75,33723.91,9460790.06,2037.00
"Ottawa",71,71,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",72,72,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",73,73,"Mental Health: Outpatient Care",,,"90834","45 Minutes",271.00,1225.00,184469.27,244785.65,9460790.06,2037.00
"Ottawa",74,74,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",75,75,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",76,76,"Mental Health: Outpatient Care",,,"90837","60 Minutes",306.00,1954.00,539903.85,613323.46,9460790.06,2037.00
"Ottawa",77,77,"Substance Use Disorder: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",78,78,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",79,79,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",5.00,5.00,377.23,1037.42,9460790.06,2037.00
"Ottawa",80,80,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",1.00,2.00,120.33,120.33,9460790.06,2037.00
"Ottawa",81,81,"Therapy-Family Therapy",,,"90846","Encounter",1.00,6.00,721.95,9973.38,9460790.06,2037.00
"Ottawa",82,82,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",83,83,"Therapy-Family Therapy",,,"90847","Encounter",22.00,259.00,46228.17,317293.37,9460790.06,2037.00
"Ottawa",84,84,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90847","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",85,85,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",86,86,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",87,87,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",88,88,"Therapy-Group Therapy",,,"90853","Encounter",0.00,0.00,0.00,911.61,9460790.06,2037.00
"Ottawa",89,89,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",91,91,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",92,92,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",93,93,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",94,94,"Speech & Language Therapy ",,,"92507","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",95,95,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",96,96,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",97,97,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",98,98,"Speech & Language Therapy ",,,"92523","Encounter",0.00,0.00,0.00,1274.34,9460790.06,2037.00
"Ottawa",99,99,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",100,100,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",101,101,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",102,102,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",103,103,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",104,104,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,477.38,9460790.06,2037.00
"Ottawa",109,109,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",0.00,0.00,0.00,1058.24,9460790.06,2037.00
"Ottawa",111,111,"Psychological Testing by Technician ",,,"96102","Per Hour",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",113,113,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",114,114,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",115,115,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",116,116,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",117,117,"Neurobehavioral Status Exam",,,"96116","Per Hour",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",118,118,"Neuropsych test by Psych/Phys ",,,"96118","Per Hour",4.00,14.00,1733.10,24215.17,9460790.06,2037.00
"Ottawa",120,120,"Neuropsych test by Tech ",,,"96119","Per Hour",0.00,0.00,0.00,769.64,9460790.06,2037.00
"Ottawa",122,122,"Neuropsych test Admin w/Comp ",,,"96120","Per Hour",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",123,123,"Assessments-Other",,,"96127",,0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",124,124,"Medication Administration",,,"96372","Encounter",187.00,1378.00,66712.06,67080.69,9460790.06,2037.00
"Ottawa",125,125,"Occupational or Physical Therapy",,,"97110","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",126,126,"Occupational or Physical Therapy",,,"97112","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",127,127,"Occupational or Physical Therapy",,,"97113","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",128,128,"Occupational or Physical Therapy",,,"97116","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",129,129,"Occupational or Physical Therapy",,,"97124","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",130,130,"Occupational or Physical Therapy",,,"97140","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",131,131,"Occupational or Physical Therapy",,,"97150","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",132,132,"Physical Therapy",,,"97161","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",133,133,"Physical Therapy",,,"97162","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",134,134,"Physical Therapy",,,"97163","Encounter",0.00,0.00,0.00,5251.09,9460790.06,2037.00
"Ottawa",135,135,"Physical Therapy",,,"97164","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",136,136,"Occupational Therapy",,,"97165","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",137,137,"Occupational Therapy",,,"97166","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",138,138,"Occupational Therapy",,,"97167","Encounter",1.00,2.00,2319.52,108175.48,9460790.06,2037.00
"Ottawa",139,139,"Occupational Therapy",,,"97168","Encounter",0.00,0.00,0.00,6757.54,9460790.06,2037.00
"Ottawa",140,140,"Occupational or Physical Therapy",,,"97530","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",141,141,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,,"97532","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",142,142,"Occupational or Physical Therapy",,,"97533","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",143,143,"Occupational or Physical Therapy",,,"97535","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",144,144,"Occupational or Physical Therapy",,,"97537","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",145,145,"Occupational or Physical Therapy",,,"97542","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",146,146,"Occupational or Physical Therapy",,,"97750","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",147,147,"Occupational Therapy",,,"97755","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",148,148,"Occupational or Physical Therapy",,,"97760","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",150,150,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,,"97762","15 minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",151,151,"Occupational or Physical Therapy",,,"97763","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",152,152,"Assessment or Health Services",,,"97802","15 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",153,153,"Assessment or Health Services",,,"97803","15 Minutes",1.00,4.00,126.98,688.68,9460790.06,2037.00
"Ottawa",154,154,"Health Services",,,"97804","30 Minutes",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",155,155,"Substance Use Disorder: Acupuncture",,,"97810","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",156,156,"Substance Use Disorder: Acupuncture",,,"97811","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",157,157,"New Patient Evaluation and Management",,,"99201","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",158,158,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99201","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",159,159,"New Patient Evaluation and Management",,,"99202","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",160,160,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99202","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",161,161,"New Patient Evaluation and Management",,,"99203","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
"Ottawa",162,162,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99203","Encounter",0.00,0.00,0.00,0.00,9460790.06,2037.00
