CMH Name,MIC Group Num,MIC Serv Num,FirstOfMIC Totals,FirstOfService description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfOther Cost,FirstOfMIC Unique Consumers
West Michigan,285,285,1420309.17,Assessment,,,H0031,Encounter,138,144,32980.32,158259.73,464
West Michigan,286,286,1420309.17,Assessment for Autism,,U5,H0031,Encounter,10,10,1558.3,8414.82,464
West Michigan,287,287,1420309.17,Support Intensity Scale (SIS) Face-to-Face Assessment,,HW,H0031,Direct Observation Encounter,0,0,0,18322.4,464
West Michigan,288,288,1420309.17,Treatment Planning,,,H0032,15 Minutes,99,102,14107.62,166940.17,464
West Michigan,289,289,1420309.17,Monitoring of Treatment - Clinician,,TS,H0032,15 Minutes,0,0,0,10760.53,464
West Michigan,290,290,1420309.17,Substance Use Disorder: Pharmalogical Support - Suboxane,,,H0033,15 Minutes,0,0,0,0,464
West Michigan,291,291,1420309.17,Health Services,,,H0034,15 minutes,0,0,0,0,464
West Michigan,292,292,1420309.17,Home Based Services,,,H0036,15 Minutes,46,4694,315718.44,410958.6,464
West Michigan,293,293,1420309.17,Home Based Services,,ST,H0036,15 Minutes,0,0,0,0,464
West Michigan,294,294,1420309.17,Peer Directed and Operated Support Services,,,H0038,,10,371,1231.72,1564.91,464
West Michigan,295,295,1420309.17,Peer Directed and Operated Support Services,,TJ,H0038,15 Minutes,0,0,0,0,464
West Michigan,296,296,1420309.17,Substance Use Disorder: Recovery Support Services,,HF,H0038,15 Minutes,0,0,0,0,464
West Michigan,297,297,1420309.17,Peer Directed and Operated Support Services,,,NA,Per Diem,0,0,0,0,464
West Michigan,298,298,1420309.17,Assertive Community Treatment (ACT),,,H0039,Per Diem,0,0,0,717525.83,464
West Michigan,299,299,1420309.17,Assertive Community Treatment (ACT),,TG,H0039,Per Diem,0,0,0,0,464
West Michigan,300,300,1420309.17,Community Living Supports in Independent living/own home,,,H0043,Per Diem,0,0,0,615684.07,464
West Michigan,301,301,1420309.17,Community Living Supports in Independent living/own home,,TF,H0043,Per Diem,0,0,0,0,464
West Michigan,302,302,1420309.17,Community Living Supports in Independent living/own home,,TG,H0043,Per Diem,0,0,0,0,464
West Michigan,303,303,1420309.17,Community Living Supports in Independent living/own home,,TT,H0043,Day,0,0,0,0,464
West Michigan,304,304,1420309.17,Community Living Supports in Independent living/own home,,TF/TT,H0043,Encounter,0,0,0,0,464
West Michigan,305,305,1420309.17,Community Living Supports in Independent living/own home,,TG/TT,H0043,Encounter,0,0,0,0,464
West Michigan,306,306,1420309.17,Respite,,,H0045,15 Minutes,0,0,0,7960.8,464
West Michigan,307,307,1420309.17,Peer Directed and Operated Support Services,,,H0046,Encounter,0,0,0,0,464
West Michigan,308,308,1420309.17,Substance Use Disorder: Laboratory,,,H0048,Encounter,0,0,0,0,464
West Michigan,309,309,1420309.17,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0050,15 minutes,0,0,0,0,464
West Michigan,310,310,1420309.17,Behavior Treatment Plan Review,,,H2000,15 Minutes,0,0,0,894.32,464
West Michigan,311,311,1420309.17,Behavior Treatment Plan Review - Monitoring Activities,,TS,H2000,15 Minutes,0,0,0,11753.92,464
West Michigan,312,312,1420309.17,Comprehensive Medication Services - EBP only,,,H2010,15 Minutes,0,0,0,0,464
West Michigan,313,313,1420309.17,Crisis Intervention,,,H2011,15 Minutes,57,316,33597.12,149698.56,464
West Michigan,314,314,1420309.17,Crisis Intervention,,HB,H2011,15 Minutes,0,0,0,0,464
West Michigan,315,315,1420309.17,Crisis Intervention,,HC,H2011,15 minutes,0,0,0,0,464
West Michigan,316,316,1420309.17,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,HF,H2011,15 Minutes,0,0,0,0,464
West Michigan,317,317,1420309.17,Crisis Intervention,,TJ,H2011,15 Minutes,0,0,0,0,464
West Michigan,318,318,1420309.17,Skill-Building and Out of Home Non Vocational Habilitation,,,H2014,15 Minutes,0,0,0,515596.86,464
West Michigan,319,319,1420309.17,Out of Home Non Vocational Habilitation,,HK,H2014,Per Diem,0,0,0,0,464
West Michigan,320,320,1420309.17,Community Living Supports (15 Minutes),,,H2015,15 Minutes,96,5316,50980.44,1413297.48,464
West Michigan,321,321,1420309.17,Community Living Supports (15 Minutes),,TT,H2015,15 Minutes,5,24,182.64,1315175.1,464
West Michigan,322,322,1420309.17,Community Living Supports (Daily),,,H2016,15 Minutes,0,0,0,4911239.58,464
West Michigan,323,323,1420309.17,Behavior Services,,,H2019,Day,0,0,0,0,464
West Michigan,324,324,1420309.17,Behavior Services,,TT,H2019,Day,0,0,0,0,464
West Michigan,325,325,1420309.17,Wraparound,,,H2021,15 minutes,6,322,14622.02,20162.04,464
West Michigan,326,326,1420309.17,Wraparound (SED Waiver),,,H2022,15 Minutes,7,140,37654.4,37654.4,464
West Michigan,327,327,1420309.17,Wraparound (SED Waiver),,TT,H2022,15 Minutes,0,0,0,0,464
West Michigan,328,328,1420309.17,Supported Employment Services,,,H2023,15 Minutes,0,0,0,209055.33,464
West Michigan,329,329,1420309.17,Mental Health Therapy,,,H2027,15 Minutes,0,0,0,0,464
West Michigan,330,330,1420309.17,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",HF,H2027,Day,0,0,0,0,464
West Michigan,331,331,1420309.17,Clubhouse Psychosocial Rehabilitation Programs,,,H2030,Hour,0,0,0,543,464
West Michigan,332,332,1420309.17,Home Based Services,,,H2033,Per Diem,0,0,0,0,464
West Michigan,333,333,1420309.17,Substance Use Disorder: Recovery Housing,,,H2034,15 Minutes,0,0,0,0,464
West Michigan,334,334,1420309.17,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2035,Per Service,0,0,0,0,464
West Michigan,335,335,1420309.17,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2036,Per Mile,0,0,0,0,464
West Michigan,337,337,1420309.17,Telemedicine Facility Fee,,GT,Q3014,Per Mile,130,507,14185.86,49692.48,464
West Michigan,338,338,1420309.17,Transportation,,,S0209,15 Minutes,0,0,0,0,464
West Michigan,339,339,1420309.17,Transportation,,,S0215,Encounter,0,0,0,132.66,464
West Michigan,340,340,1420309.17,Substance Use Disorder: Transportation,,HF,S0215,Encounter,0,0,0,0,464
West Michigan,341,341,1420309.17,Family Training - EBP,,,S5110,Encounter,0,0,0,0,464
West Michigan,342,342,1420309.17,Family Training,,,S5111,Encounter,77,180,26341.2,36438.66,464
West Michigan,343,343,1420309.17,Family Training,,HA,S5111,Day,0,0,0,0,464
West Michigan,344,344,1420309.17,Family Training,,HM,S5111,Day,5,13,1902.42,4390.2,464
West Michigan,346,346,1420309.17,Foster Care,,,S5140,Per Diem,0,0,0,0,464
West Michigan,347,347,1420309.17,Foster Care,,,S5145,Encounter,0,0,0,0,464
West Michigan,348,348,1420309.17,Respite,,,S5150,Month,0,0,0,0,464
West Michigan,349,349,1420309.17,Respite,,,S5151,Service,0,0,0,0,464
West Michigan,350,350,1420309.17,Personal Emergency Response System (PERS),,,S5160,Item,0,0,0,0,464
West Michigan,351,351,1420309.17,Personal Emergency Response System (PERS),,,S5161,Encounter,0,0,0,0,464
West Michigan,352,352,1420309.17,Environmental Modification,,,S5165,Hour,0,0,0,0,464
West Michigan,353,353,1420309.17,Enhanced Medical Equipment-Supplies,,,S5199,Hour,0,0,0,547.68,464
West Michigan,354,354,1420309.17,Occupational or Physical Therapy,,,S8990,Hour,0,0,0,0,464
West Michigan,361,361,1420309.17,Health Services,,,S9445,15 minutes,0,0,0,0,464
West Michigan,362,362,1420309.17,Health Services,,,S9446,Hour,0,0,0,0,464
West Michigan,363,363,1420309.17,Health Services,,,S9470,Hour,0,0,0,0,464
West Michigan,364,364,1420309.17,Prevention Services - Direct Model,,,S9482,Day,0,0,0,0,464
West Michigan,365,365,1420309.17,Intensive Crisis Stabilization-Enrolled Program,,,S9484,Day,0,0,0,0,464
West Michigan,366,366,1420309.17,Intensive Crisis Stabilization-Enrolled Program,,TJ,S9484,Up to 15 min,0,0,0,0,464
West Michigan,367,367,1420309.17,Residential Room and Board,,,S9976,Up to 15 min,0,0,0,0,464
West Michigan,368,368,1420309.17,Substance Use Disorder: Residential Room and Board,,HF,S9976,Up to 15 min,0,0,0,0,464
West Michigan,369,369,1420309.17,Private Duty Nursing,,,T1000,Encounter,0,0,0,0,464
West Michigan,370,370,1420309.17,Private Duty Nursing,,TD,T1000,Up to 15 min,0,0,0,0,464
West Michigan,371,371,1420309.17,Private Duty Nursing,,TE,T1000,15 Minutes,0,0,0,0,464
West Michigan,372,372,1420309.17,Assessment,,,T1001,15 Minutes,0,0,0,6978.72,464
West Michigan,373,373,1420309.17,Health Services,,,T1002,15 Minutes,0,0,0,60404.74,464
West Michigan,374,374,1420309.17,Respite Care,,,T1005,15 minutes,1,638,2922.04,131510.12,464
West Michigan,375,375,1420309.17,Respite Care,,TD,T1005,Encounter,0,0,0,0,464
West Michigan,376,376,1420309.17,Respite Care,,TE,T1005,Encounter,0,0,0,0,464
West Michigan,377,377,1420309.17,Respite Care (Children's Waiver & SED Waiver),,TT,T1005,Encounter,0,0,0,0,464
West Michigan,378,378,1420309.17,Substance Use Disorder: Treatment Planning,,HF,T1007,Encounter,0,0,0,0,464
West Michigan,379,379,1420309.17,Substance Use Disorder: Child Sitting Services,,,T1009,15 minutes,0,0,0,0,464
West Michigan,380,380,1420309.17,Substance Use Disorder: Recovery Support Services,,,T1012,15 minutes,0,0,0,0,464
West Michigan,381,381,1420309.17,Family Psycho-Education - EBP,,,T1015,15 minutes,0,0,0,1584.31,464
West Michigan,382,382,1420309.17,Supports Coordination/Wrap Facilitation,,,T1016,Day,0,0,0,142294.98,464
West Michigan,383,383,1420309.17,Targeted Case Management,,,T1017,Encounter,183,5070,250103.1,1512260.48,464
West Michigan,384,384,1420309.17,Nursing Home Mental Health Monitoring,,SE,T1017,15 Minutes,0,0,0,0,464
West Michigan,385,385,1420309.17,Personal Care in Licensed Specialized Residential Setting,,,T1020,Item,0,0,0,1806995.68,464
West Michigan,386,386,1420309.17,Assessments,,,T1023,Encounter,36,46,21343.08,113211.12,464
West Michigan,387,387,1420309.17,Prevention Services - Direct Model,,,T1027,Encounter,0,0,0,0,464
West Michigan,388,388,1420309.17,Enhanced Medical Supplies or Pharmacy,,,T1999,Per Diem,0,0,0,3842.68,464
West Michigan,389,389,1420309.17,Transportation,,,T2001,Per Diem,0,0,0,0,464
West Michigan,390,390,1420309.17,Substance Use Disorder: Transportation,,HF,T2001,Encounter / Trip,0,0,0,0,464
West Michigan,391,391,1420309.17,Transportation,,,T2002,Encounter / Trip,0,0,0,0,464
West Michigan,392,392,1420309.17,Substance Use Disorder: Transportation,,HF,T2002,Encounter,0,0,0,0,464
West Michigan,393,393,1420309.17,Transportation,,,T2003,Encounter,0,0,0,1052.7,464
West Michigan,394,394,1420309.17,Substance Use Disorder: Transportation,,HF,T2003,Encounter,0,0,0,0,464
West Michigan,395,395,1420309.17,Transportation,,,T2004,Encounter,0,0,0,0,464
West Michigan,396,396,1420309.17,Substance Use Disorder: Transportation,,HF,T2004,Hour,0,0,0,0,464
West Michigan,397,397,1420309.17,Transportation,,,T2005,Month,0,0,0,0,464
West Michigan,398,398,1420309.17,Substance Use Disorder: Transportation,,HF,T2005,,0,0,0,0,464
West Michigan,399,399,1420309.17,Out of Home Prevocational Service,,,T2015,Month,0,0,0,0,464
West Michigan,401,401,1420309.17,Prevention Services - Direct Model,,,T2024,Item,0,0,0,0,464
West Michigan,402,402,1420309.17,Fiscal Intermediary Services,,,T2025,Per session. One night = one session,0,0,0,43542.45,464
West Michigan,403,403,1420309.17,Enhanced Medical Equipment-Supplies,,,T2028,Per session. One day/partial day = one session,0,0,0,0,464
West Michigan,404,404,1420309.17,Enhanced Medical Equipment-Supplies,,,T2029,Service,0,0,0,0,464
West Michigan,405,405,1420309.17,Respite Care,,,T2036,Item,0,0,0,3918.96,464
West Michigan,406,406,1420309.17,Respite Care,,,T2037,Per Item,0,0,0,0,464
West Michigan,407,407,1420309.17,Housing Assistance,,,T2038,Per Item,0,0,0,0,464
West Michigan,408,408,1420309.17,Enhanced Medical Equipment-Supplies,,,T2039,,0,0,0,0,464
West Michigan,409,409,1420309.17,Goods and Services,,HK,T5999,,0,0,0,0,464
West Michigan,410,410,1420309.17,Wraparound Services,,,T5999,,0,0,0,0,464
West Michigan,411,411,1420309.17,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,464
West Michigan,412,412,1420309.17,Other,,,,,0,0,0,0,464
West Michigan,413,413,1420309.17,Aggregate for 'J' Codes,,,ALL,,0,0,0,0,464
Woodlands,3,3,538053.6171,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,PT68,,Day,5,46,40840.58272,248279.4162,197
Woodlands,4,4,538053.6171,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,PT68,,Day,0,0,0,0,197
Woodlands,5,5,538053.6171,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,197
Woodlands,6,6,538053.6171,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,197
Woodlands,7,7,538053.6171,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,0,0,0,137872.0842,197
Woodlands,8,8,538053.6171,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,0,0,0,0,197
Woodlands,9,9,538053.6171,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,2,17,14324.39405,126881.428,197
Woodlands,10,10,538053.6171,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,197
Woodlands,12,12,538053.6171,Local Psychiatric Hospital/IMD,,PT68,,Amount,0,0,0,0,197
Woodlands,13,13,538053.6171,Local Psychiatric Hospital/Acute Community,,PT73,,Day,0,0,0,0,197
Woodlands,16,16,538053.6171,Inpatient Hospital Ancillary Services - Room and Board,0144,,,# of items,0,0,0,0,197
Woodlands,17,17,538053.6171,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,# of tests,0,0,0,0,197
Woodlands,18,18,538053.6171,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,# of tests,0,0,0,0,197
Woodlands,19,19,538053.6171,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,,0,0,0,0,197
Woodlands,20,20,538053.6171,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of treatments,0,0,0,0,197
Woodlands,21,21,538053.6171,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of treatments,0,0,0,0,197
Woodlands,22,22,538053.6171,ECT Anesthesia,0370,,,# of treatments,0,0,0,0,197
Woodlands,23,23,538053.6171,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0,0,197
Woodlands,24,24,538053.6171,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of visits,0,0,0,0,197
Woodlands,25,25,538053.6171,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of tests,0,0,0,0,197
Woodlands,26,26,538053.6171,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of tests,0,0,0,0,197
Woodlands,27,27,538053.6171,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of tests,0,0,0,0,197
Woodlands,28,28,538053.6171,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of units,0,0,0,0,197
Woodlands,29,29,538053.6171,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,,0,0,0,0,197
Woodlands,30,30,538053.6171,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,197
Woodlands,31,31,538053.6171,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0,0,0,0,197
Woodlands,32,32,538053.6171,ECT Recovery Room,0710,,,Hour,0,0,0,0,197
Woodlands,33,33,538053.6171,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,Encounter,0,0,0,0,197
Woodlands,34,34,538053.6171,Inpatient Hospital Ancillary Services - EEG,0740,,,# of visits,0,0,0,0,197
Woodlands,35,35,538053.6171,Crisis Observation Care,0762,,,Day,0,0,0,0,197
Woodlands,36,36,538053.6171,Additional Codes-ECT Facility Charge,0901,,,Day,0,0,0,0,197
Woodlands,37,37,538053.6171,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of tests,0,0,0,0,197
Woodlands,38,38,538053.6171,Outpatient Partial Hospitalization,0912,,,# of visits,0,0,0,0,197
Woodlands,39,39,538053.6171,Outpatient Partial Hospitalization,0913,,,Minutes,0,0,0,0,197
Woodlands,40,40,538053.6171,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Minutes,0,0,0,0,197
Woodlands,41,41,538053.6171,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Encounter,0,0,0,0,197
Woodlands,42,42,538053.6171,Additional Codes-ECT Anesthesia,,,00104,First 30 Minutes,0,0,0,0,197
Woodlands,43,43,538053.6171,Additional Codes-ECT Anesthesia,0901,,00104,15 Minutes,0,0,0,0,197
Woodlands,44,44,538053.6171,"ABA Behavior Identification Assessment 
(Note: code retired 12/31/18)",,U5,0359T,Each Additional 30 Minutes,0,0,0,1501.68371,197
Woodlands,45,45,538053.6171,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,First 30 Minutes,0,0,0,0,197
Woodlands,46,46,538053.6171,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,Each Additional 30 Minutes,0,0,0,0,197
Woodlands,47,47,538053.6171,"ABA Behavioral Follow-up Assessment 
(Note: code retired 12/31/18)",,U5,0363T,First 30 Minutes,0,0,0,0,197
Woodlands,48,48,538053.6171,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0364T,Each Additional 30 Minutes,0,0,0,10855.92182,197
Woodlands,49,49,538053.6171,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0365T,First 30 Minutes,0,0,0,64017.0894,197
Woodlands,50,50,538053.6171,"ABA Group Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0366T,Each Additional 30 Minutes,0,0,0,0,197
Woodlands,51,51,538053.6171,"ABA Group Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0367T,Encounter,0,0,0,0,197
Woodlands,52,52,538053.6171,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0368T,Encounter,0,0,0,6945.287157,197
Woodlands,53,53,538053.6171,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0369T,Encounter,0,0,0,15110.69233,197
Woodlands,54,54,538053.6171,"ABA Family Behavior Treatment Guidance
(Note: code retired 12/31/18)",,U5,0370T,First 60 Minutes,0,0,0,3268.742094,197
Woodlands,55,55,538053.6171,"ABA Family Behavior Treatment Guidance
(Note: code retired 12/31/18)",,U5,0371T,Per 15 Minutes,0,0,0,0,197
Woodlands,56,56,538053.6171,"ABA Adaptive Behavior Treatment Social Skills Group
(Note: code retired 12/31/18)",,U5,0372T,Each Additional 30 Minutes,0,0,0,0,197
Woodlands,57,57,538053.6171,ABA Exposure Adaptive Behavior Treatment (reporting units changed effective 1/1/19 - see new line below),,U5,0373T,Encounter,0,0,0,0,197
Woodlands,58,58,538053.6171,ABA Exposure Adaptive Behavior Treatment (reporting units of per 15 minutes effective 1/1/19),,U5,0373T,Encounter,0,0,0,0,197
Woodlands,59,59,538053.6171,"ABA Exposure Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0374T,Encounter,0,0,0,0,197
Woodlands,60,60,538053.6171,Drug Screen,,,80305,Encounter,0,0,0,0,197
Woodlands,61,61,538053.6171,Drug Screen,,,80306,Encounter,0,0,0,0,197
Woodlands,62,62,538053.6171,Drug Screen,,,80307,Encounter,0,0,0,0,197
Woodlands,63,63,538053.6171,Interactive Complexity - Add On Code,,,90785,Encounter,0,0,0,0,197
Woodlands,64,64,538053.6171,Assessment for Autism,,U5,90785,Encounter,0,0,0,0,197
Woodlands,65,65,538053.6171,Substance Abuse - Interactive Complexity - Add On Code,,HF,90785,Encounter,0,0,0,0,197
Woodlands,66,66,538053.6171,Assessment,,,90791,Encounter,0,0,0,0,197
Woodlands,67,67,538053.6171,Substance Use: Assessment,,HF,90791,Encounter,0,0,0,755.1418974,197
Woodlands,68,68,538053.6171,Assessment for Autism,,U5,90791,Encounter,0,0,0,0,197
Woodlands,69,69,538053.6171,Assessment,,,90792,30 Minutes,16,16,11099.57904,36630.6731,197
Woodlands,70,70,538053.6171,Substance Use: Assessment,,HF,90792,30 Minutes,0,0,0,0,197
Woodlands,71,71,538053.6171,Assessment for Autism,,U5,90792,30 Minutes,0,0,0,0,197
Woodlands,72,72,538053.6171,Mental Health: Outpatient Care,,,90832,45 Minutes,3,4,431.9411653,1679.43558,197
Woodlands,73,73,538053.6171,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90832,45 Minutes,0,0,0,724.9362215,197
Woodlands,74,74,538053.6171,Assessment,,,90833,45 Minutes,0,0,0,0,197
Woodlands,75,75,538053.6171,Mental Health: Outpatient Care,,,90834,60 Minutes,82,413,47279.93762,102230.322,197
Woodlands,76,76,538053.6171,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90834,60 Minutes,1,2,239.6316954,63900.10736,197
Woodlands,77,77,538053.6171,Assessment,,,90836,60 Minutes,0,0,0,0,197
Woodlands,78,78,538053.6171,Mental Health: Outpatient Care,,,90837,First 30-74 Min.,5,15,1721.723526,5279.952147,197
Woodlands,79,79,538053.6171,Substance Use Disorder: Outpatient Care,,HF,90837,Each Additional 30 Minutes,0,0,0,0,197
Woodlands,80,80,538053.6171,Assessment,,,90838,Encounter,0,0,0,0,197
Woodlands,81,81,538053.6171,Psychotherapy for Crisis First 60 Minutes,,,90839,Encounter,0,0,0,0,197
Woodlands,82,82,538053.6171,Psychotherapy for Crisis Each Additional 30 Minutes,,,90840,Encounter,0,0,0,0,197
Woodlands,83,83,538053.6171,Therapy-Family Therapy,,,90846,Encounter,11,13,2198.973205,2198.973205,197
Woodlands,84,84,538053.6171,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90846,Encounter,0,0,0,0,197
Woodlands,85,85,538053.6171,Therapy-Family Therapy,,,90847,Encounter,31,103,15970.7477,15970.7477,197
Woodlands,86,86,538053.6171,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90847,Encounter,0,0,0,0,197
Woodlands,87,87,538053.6171,Therapy-Family Therapy,,,90849,Encounter,0,0,0,0,197
Woodlands,88,88,538053.6171,Therapy-Family Therapy,,HS,90849,Encounter,0,0,0,0,197
Woodlands,89,89,538053.6171,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90849,,0,0,0,0,197
Woodlands,90,90,538053.6171,Therapy-Group Therapy,,,90853,Encounter,0,0,0,0,197
Woodlands,91,91,538053.6171,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90853,Encounter,0,0,0,170777.8572,197
Woodlands,92,92,538053.6171,Pharmacological Management (SED Waiver),,,90863,Encounter,0,0,0,0,197
Woodlands,93,93,538053.6171,Additional Codes-ECT Physician,,,90870,Encounter,0,0,0,0,197
Woodlands,94,94,538053.6171,Additional Codes-ECT Physician,0901,,90870,Encounter,0,0,0,0,197
Woodlands,95,95,538053.6171,Assessments-Other,,,90887,Encounter,0,0,0,0,197
Woodlands,96,96,538053.6171,Speech & Language Therapy,,,92507,Encounter,0,0,0,11356.48305,197
Woodlands,97,97,538053.6171,Speech & Language Therapy,,,92508,Encounter,0,0,0,0,197
Woodlands,98,98,538053.6171,Speech & Language Therapy,,,92521,Encounter,0,0,0,0,197
Woodlands,99,99,538053.6171,Speech & Language Therapy,,,92522,Encounter,0,0,0,0,197
Woodlands,100,100,538053.6171,Speech & Language Therapy,,,92523,First Hour,0,0,0,0,197
Woodlands,101,101,538053.6171,Speech & Language Therapy,,,92524,Each Additional  30 Minutes,0,0,0,0,197
Woodlands,102,102,538053.6171,Speech & Language Therapy,,,92526,Encounter,0,0,0,0,197
Woodlands,103,103,538053.6171,Speech & Language Therapy,,,92607,Encounter,0,0,0,0,197
Woodlands,104,104,538053.6171,Speech & Language Therapy,,,92608,First Hour,0,0,0,0,197
Woodlands,105,105,538053.6171,Speech & Language Therapy,,,92609,Each Additional 15 Minutes,0,0,0,0,197
Woodlands,106,106,538053.6171,Speech & Language Therapy,,,92610,Encounter,0,0,0,0,197
Woodlands,111,111,538053.6171,"Assessments - Testing
(Note: code retired 12/31/18)",,,96101,Hour,0,0,0,0,197
Woodlands,112,112,538053.6171,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96101,Per Hour,0,0,0,0,197
Woodlands,113,113,538053.6171,"Assessments - Testing
(Note: code retired 12/31/18)",,,96102,Encounter,0,0,0,0,197
Woodlands,114,114,538053.6171,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96102,Encounter,0,0,0,0,197
Woodlands,115,115,538053.6171,"Assessments - Testing
(Note: code retired 12/31/18)",,,96103,Encounter,0,0,0,0,197
Woodlands,116,116,538053.6171,Assessments-Other,,,96105,First Hour,0,0,0,0,197
Woodlands,117,117,538053.6171,Assessments-Other,,,96110,Each Additional 30 Minutes,0,0,0,0,197
Woodlands,118,118,538053.6171,"Assessments - Other
(Note: code retired 12/31/18)",,,96111,Per Hour,0,0,0,670.5660049,197
Woodlands,119,119,538053.6171,Assessments - Testing,,,96112,Per Hour,0,0,0,0,197
Woodlands,120,120,538053.6171,Assessments - Testing,,,96113,Hour,0,0,0,0,197
Woodlands,121,121,538053.6171,Neurobehavioral Status Exam,,,96116,Per Hour,0,0,0,0,197
Woodlands,122,122,538053.6171,"Assessments - Testing
(Note: code retired 12/31/18)",,,96118,Hour,0,0,0,0,197
Woodlands,123,123,538053.6171,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96118,Per Hour,0,0,0,0,197
Woodlands,124,124,538053.6171,"Assessments - Testing
(Note: code retired 12/31/18)",,,96119,Each Additional Hour,0,0,0,0,197
Woodlands,125,125,538053.6171,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96119,,0,0,0,0,197
Woodlands,126,126,538053.6171,"Assessments - Testing
(Note: code retired 12/31/18)",,,96120,First Hour,0,0,0,0,197
Woodlands,127,127,538053.6171,Assessments - Testing,,,96121,First Hour,0,0,0,0,197
Woodlands,128,128,538053.6171,Assessments-Other,,,96127,Each Additional Hour,0,0,0,0,197
Woodlands,129,129,538053.6171,Assessments - Testing,,,96130,Each Additional Hour,0,0,0,1788.176013,197
Woodlands,130,130,538053.6171,Assessment for Autism,,U5,96130,First Hour,0,0,0,0,197
Woodlands,131,131,538053.6171,Assessments - Testing,,,96131,First Hour,0,0,0,0,197
Woodlands,132,132,538053.6171,Assessment for Autism,,U5,96131,Each Additional Hour,0,0,0,0,197
Woodlands,133,133,538053.6171,Assessments - Testing,,,96132,Each Additional Hour,0,0,0,0,197
