CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost,SumOfOther Cost,FirstOfMIA Totals,FirstOfMIA Unique Consumers
Ottawa,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0,0,10080094.54,1647
Ottawa,ECT Recovery Room,710,,,,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0,10080094.54,1647
Ottawa,Crisis Observation Care,762,,,Hour,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-ECT Facility Charge,901,,,Encounter,3,22,16173,16173,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0,10080094.54,1647
Ottawa,Outpatient Partial Hospitalization,912,,,Day,39,170,60771.02,92991.83,10080094.54,1647
Ottawa,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0,10080094.54,1647
Ottawa,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80300,,per date of service,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80301,,per date of service,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80302,,each procedure,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80303,,per date of service ,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80304,,each procedure,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen,,80305,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen,,80306,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Drug Screen,,80307,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Interactive Complexity - Add On Code,,90785,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Abuse - Interactive Complexity - Add On Code,,90785,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,"90791
",,Encounter,42,61,14595.88,71677.08,10080094.54,1647
Ottawa,Substance Use: Assessment,,90791,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,90792,,Encounter,191,191,78907.24,108043.91,10080094.54,1647
Ottawa,Substance Use: Assessment,,90792,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Mental Health: Outpatient Care,,90832,,30 Minutes,124,227,25448.83,28081.73,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,90833,,30 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Mental Health: Outpatient Care,,90834,,45 Minutes,233,873,141183.75,204415.56,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,90836,,45 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Mental Health: Outpatient Care,,90837,,60 Minutes,298,1946,604855.05,636917.21,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Care,,90837,HF,60 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,90838,,60 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,10,12,711.29,958.51,10080094.54,1647
Ottawa,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,1,1,27.18,27.18,10080094.54,1647
Ottawa,Therapy-Family Therapy,,90846,,Encounter,4,9,4564.21,15727.86,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Therapy-Family Therapy,,90847,,Encounter,15,124,20048.87,395885.76,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Therapy-Group Therapy,,90853,,Encounter,15,113,12530.27,12687.2,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-ECT Physician,,90870,,Encounter,1,1,119,119,10080094.54,1647
Ottawa,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessments-Other,,90887,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92507,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92508,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92521,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92522,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92523,,Encounter,0,0,0,999.02,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92524,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92526,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92607,,First Hour,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92609,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Speech & Language Therapy ,,92610,,Encounter,0,0,0,257.07,10080094.54,1647
Ottawa,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,3,30,3947.98,7240.62,10080094.54,1647
Ottawa,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0,0,10080094.54,1647
Ottawa,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0,0,10080094.54,1647
Ottawa,Assessments-Other,,96105,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessments-Other,,96110,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessments-Other,,96111,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0,10080094.54,1647
Ottawa,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0,0,10080094.54,1647
Ottawa,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0,0,10080094.54,1647
Ottawa,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0,0,10080094.54,1647
Ottawa,Assessments-Other,,96127,,,0,0,0,0,10080094.54,1647
Ottawa,Medication Administration,,96372,,Encounter,135,1071,51902.77,51902.77,10080094.54,1647
Ottawa,Physical Therapy - Note: retired 1/1/17,,97001,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Physical Therapy - Note: retired 1/1/17,,97002,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Occupational Therapy - Note: retired 1/1/17,,97003,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Occupational Therapy - Note: retired 1/1/17,,97004,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Physical Therapy,,97161,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Physical Therapy,,97162,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Physical Therapy,,97163,,Encounter,0,0,0,26736.68,10080094.54,1647
Ottawa,Physical Therapy,,97164,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Occupational Therapy,,97165,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Occupational Therapy,,97166,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Occupational Therapy,,97167,,Encounter,0,0,0,28173.45,10080094.54,1647
Ottawa,Occupational Therapy,,97168,,Encounter,0,0,0,1257.66,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational Therapy,,97755,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0,10080094.54,1647
Ottawa,Assessment or Health Services,,97802,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Assessment or Health Services,,97803,,15 Minutes,1,4,141.19,141.19,10080094.54,1647
Ottawa,Health Services,,97804,,30 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,New Patient Evaluation and Management,,99204,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,New Patient Evaluation and Management,,99205,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Established Patient Evaluation and Management,,99211,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Established Patient Evaluation and Management,,99212,,Encounter,101,147,9370.92,15100.92,10080094.54,1647
Ottawa,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Established Patient Evaluation and Management,,99213,,Encounter,349,856,90525.05,144505.67,10080094.54,1647
Ottawa,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Established Patient Evaluation and Management,,99214,,Encounter,281,532,83560.08,132792.2,10080094.54,1647
Ottawa,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Established Patient Evaluation and Management,,99215,,Encounter,71,96,22094.18,28994.56,10080094.54,1647
Ottawa,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99222,,50 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99231,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99232,,25 minutes,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Physician Services,,99233,,35 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,10080094.54,1647
Ottawa,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0,10080094.54,1647
Ottawa,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99324,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99325,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99326,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99327,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99328,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99334,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99335,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99336,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99337,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99341,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99342,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99343,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99344,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99345,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99347,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99348,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99349,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,99350,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Medication Administration,,99506,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Medication Management,,99605,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0080,,Per mile,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0090,,Per mile,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0100,,Per one-way trip,138,177,10169.8,10169.8,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,A0100,HF,Per one-way trip,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0110,,Per one-way trip,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,A0110,HF,Per one-way trip,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0120,,Per one-way trip,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0130,,Per one-way trip,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0140,,Per one-way trip,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,A0170,,,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0,10080094.54,1647
Ottawa,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0,10080094.54,1647
Ottawa,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,0,10080094.54,1647
Ottawa,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,8,58,18991.62,18991.62,10080094.54,1647
Ottawa,Substance Use Disorder: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Individual Assessment,,H0001,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Assessment ,,H0002,,Encounter,426,447,57383.25,154991.41,10080094.54,1647
Ottawa,Substance Use Disorder: Laboratory,,H0003,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Case Management,,H0006,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Care,906,H0015,,Day,0,0,0,0,10080094.54,1647
Ottawa,Crisis Residential Services,,H0018,,Day,234,1165,503328.58,628810.23,10080094.54,1647
Ottawa,Substance Use Disorder: Residential,1002,H0018,HF,Day,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Residential,1002,H0019,HF,Day,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Methadone,,H0020,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Early Intervention,,H0022,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0,10080094.54,1647
Ottawa,Assessment ,,H0031,,Encounter,545,567,315989.42,873303.55,10080094.54,1647
Ottawa,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,1,1,422.36,106306.91,10080094.54,1647
Ottawa,Treatment Planning,,H0032,,Encounter,487,694,111604.51,257681.46,10080094.54,1647
Ottawa,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,80,91,13477.43,213917.16,10080094.54,1647
Ottawa,Substance Use Disorder: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0,10080094.54,1647
Ottawa,Health Services,,H0034,,15 Minutes,1,8,917.41,917.41,10080094.54,1647
Ottawa,Home Based Services,,H0036,,15 Minutes,7,521,47194.24,540266.99,10080094.54,1647
Ottawa,Home Based Services,,H0036,ST,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Peer Directed and Operated Support Services,,H0038,,15 minutes,56,2640,193339.14,193339.14,10080094.54,1647
Ottawa,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Peer Directed and Operated Support Services,,NA,,,0,0,0,0,10080094.54,1647
Ottawa,Assertive Community Treatment (ACT),,H0039,,15 Minutes,56,7918,905614.62,905614.62,10080094.54,1647
Ottawa,Community Living Supports in Independent living/own home,,H0043,,Per diem,8,2378,370671.29,758867.74,10080094.54,1647
Ottawa,Respite,,H0045,,Day,4,18,11708.43,44744.88,10080094.54,1647
Ottawa,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Laboratory,,H0048,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Behavior Treatment Plan Review,,H2000,,Encounter,1,1,67.24,2887.9,10080094.54,1647
Ottawa,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,1,1,134.47,16071.04,10080094.54,1647
Ottawa,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0,10080094.54,1647
Ottawa,Crisis Intervention,,H2011,,15 Minutes,548,1692,380312.02,465577.8,10080094.54,1647
Ottawa,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,17,38586,139878.5,983371.5,10080094.54,1647
Ottawa,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,0,0,0,4079,10080094.54,1647
Ottawa,Community Living Supports (15 Minutes),,H2015,,15 Minutes,42,39229,194463.16,3461665.89,10080094.54,1647
Ottawa,Community Living Supports (Daily),,H2016,,Per Diem,25,7790,1493675.35,8041444.01,10080094.54,1647
Ottawa,Behavior Services,,H2019,,15 Minutes,8,589,35022.84,35022.84,10080094.54,1647
Ottawa,Behavior Services,,H2019,TT,15 Minutes,7,1003,28115.96,28115.96,10080094.54,1647
Ottawa,Wraparound,,H2021,,15 Minutes,2,90,13803.15,35126.15,10080094.54,1647
Ottawa,Wraparound (SED Waiver),,H2022,,Day,0,0,0,0,10080094.54,1647
Ottawa,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0,0,10080094.54,1647
Ottawa,Supported Employment Services,,H2023,,15 minutes,4,411,4052.67,243717.74,10080094.54,1647
Ottawa,Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,86,103088,632945.86,632945.86,10080094.54,1647
Ottawa,Home Based Services,,H2033,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Recovery Housing,,H2034,,Day,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0,10080094.54,1647
Ottawa,Telemedicine Facility Fee,,Q3014,GT,Per Service,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,S0209,,Per Mile,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,S0215,,Per Mile,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,S0215,HF,Per Mile,0,0,0,0,10080094.54,1647
Ottawa,Family Training - EBP,,S5110,,15 Minutes,4,24,2670.67,2670.67,10080094.54,1647
Ottawa,Family Training,,S5111,,Encounter,4,22,3739.25,93159.59,10080094.54,1647
Ottawa,Family Training,,S5111,HA,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Family Training,,S5111,HM,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Foster Care,,S5140,,Day,0,0,0,0,10080094.54,1647
Ottawa,Foster Care,,S5145,,Day,0,0,0,0,10080094.54,1647
Ottawa,Respite,,S5150,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Respite,,S5151,,Per Diem,0,0,0,37297.49,10080094.54,1647
Ottawa,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0,0,10080094.54,1647
Ottawa,Environmental Modification ,,S5165,,Service,0,0,0,0,10080094.54,1647
Ottawa,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0,0,10080094.54,1647
Ottawa,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Health Services,,S9445,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Health Services,,S9446,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Health Services,,S9470,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0,10253.48,10080094.54,1647
Ottawa,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0,0,10080094.54,1647
Ottawa,Residential Room and Board,,S9976,,Day,200,997,31216.67,31216.67,10080094.54,1647
Ottawa,Substance Use Disorder: Residential Room and Board,,S9976,HF,Day,0,0,0,0,10080094.54,1647
Ottawa,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0,0,10080094.54,1647
