CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIC-Cases,FirstofMIC-Units,SumofMIC-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Home Based Services,,H2033,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,,Hour,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,,Per Diem,0.00,0.00,$0.00,0,0,0
,Medication Review ,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",0.00,0.00,$0.00,0,0,0
,Transportation,,S0209,,Per Mile,0.00,0.00,$0.00,0,0,0
,Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,Home Care Training to Home Care Client,,S5108,U5,15 Minutes,0.00,0.00,$0.00,0,0,0
,Family Training - EBP,,S5110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,,Encounter,140.00,"1,472.00","$299,375.00",2138,203,11
,Family Training,,S5111,HA,Encounter,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,HM,Encounter,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5140,,Days,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5145,,Days,2.00,143.00,"$79,029.00",39515,553,72
,Respite,,S5150,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite,,S5151,,Per Diem,9.00,97.00,"$22,938.00",2549,236,11
Oakland,,,,,,,,,,,
,Respite (Children's Waiver),,S5151,TT,Per diem,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5160,,Encounter,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5161,,Month,0.00,0.00,$0.00,0,0,0
,Environmental Modification ,,S5165,,Service,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,S5199,,Items,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,S8990,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9445,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9446,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9470,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model,,S9482,,15 minutes,0.00,0.00,$0.00,0,0,0
,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0.00,0.00,$0.00,0,0,0
,Reidential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Residential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TD,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Private Duty Nursing,,T1000,TE,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Assessment,,T1001,,Encounter,2.00,2.00,$371.00,186,186,1
,Health Services,,T1002,,Up to 15 min,120.00,284.00,"$18,292.00",152,64,2
,Respite Care,,T1005,,15 Minutes,45.00,"28,355.00","$110,617.00",2458,4,630
,Respite Care,,T1005,TD,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care,,T1005,TE,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0.00,0.00,$0.00,0,0,0
,Family Psycho-Education - EBP,,T1015,,Encounter,0.00,0.00,$0.00,0,0,0
,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,6.00,96.00,"$21,188.00",3531,221,16
,Targeted Case Management ,,T1017,,15 minutes,296.00,"2,658.00","$224,634.00",759,85,9
,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0.00,0.00,$0.00,0,0,0
,Personal Care in Licensed Specialized Residential Setting,,T1020,,Days,1.00,204.00,"$41,140.00",41140,202,204
,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Days,0.00,0.00,$0.00,0,0,0
,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Days,1.00,99.00,"$13,058.00",13058,132,99
,Assessments,,T1023,,Encounter,354.00,531.00,"$332,854.00",940,627,2
,Prevention Services - Direct Model ,,T1027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Supplies or Pharmacy,,T1999,,Items,0.00,0.00,$0.00,0,0,0
,Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2001,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2002,,Per Diem,0.00,0.00,$0.00,0,0,0
,Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2003,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2004,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse Services: Transportation,,T2005,,Encounter,0.00,0.00,$0.00,0,0,0
,Out of Home Prevocational Service,,T2015,,Hour,0.00,0.00,$0.00,0,0,0
Oakland,,,,,,,,,,,
,Targeted Case Management (Children's Waiver),,T2023,,Month,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model ,,T2024,,,0.00,0.00,$0.00,0,0,0
,Fiscal Intermediary Services,,T2025,,Month,17.00,106.00,"$7,792.00",458,74,6
,Enhanced Medical Equipment-Supplies,,T2028,,Items,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2029,,Items,0.00,0.00,$0.00,0,0,0
,Crisis Intervention,,T2034,,Days,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2036,,Per session. One night = one session,0.00,0.00,$0.00,0,0,0
,Respite Care,,T2037,,Per session. One day/partial day = one session,0.00,0.00,$0.00,0,0,0
,Housing Assistance,,T2038,,Service,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,T2039,,Items,0.00,0.00,$0.00,0,0,0
,Goods and Services ,,T5999,HK,Per Item,0.00,0.00,$0.00,0,0,0
,Wraparound Services,,T5999,,Per Item,0.00,0.00,$0.00,0,0,0
,Pharmacy (Drugs and Other Biologicals),,,,,371.00,0.00,"$66,757.00",180,0,0
,Other,,,,,0.00,0.00,$0.00,0,0,0
,Aggregate for 'J' Codes,,ALL,,,0.00,0.00,$0.00,0,0,0
Ottawa,,,,,,,,,,,
,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,0.00,0.00,$0.00,0,0,0
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,0100,,PT65,Days,0.00,0.00,$0.00,0,0,0
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,58.00,405.00,"$260,832.00",4497,644,7
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,1.00,4.00,"$2,980.00",2980,745,4
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0.00,0.00,$0.00,0,0,0
,ECT Anesthesia,0370,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0.00,0.00,$0.00,0,0,0
,ECT Recovery Room,0710,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0.00,0.00,$0.00,0,0,0
,Crisis Observation Care,0762,,,Hour,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Facility Charge,0901,,,Encounter,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0912,,,Days,16.00,63.00,"$21,308.00",1332,338,4
,Outpatient Partial Hospitalization,0913,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0.00,0.00,$0.00,0,0,0
,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0.00,0.00,$0.00,0,0,0
,Interactive Complexity - Add On Code,,90785,,,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,90785,U5,,0.00,0.00,$0.00,0,0,0
,Assessment,,"90791
",,Encounter,95.00,96.00,"$41,355.00",435,431,1
,Assessment for Autism,,90791,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,90792,,Encounter,66.00,66.00,"$68,970.00",1045,1045,1
Ottawa,,,,,,,,,,,
,Assessment for Autism,,90792,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90801,,Encounter,15.00,15.00,"$15,645.00",1043,1043,1
,Substance Abuse: Psychiatric Evaluation,,90801,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychiatric Evaluation,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90804,,Encounter 20-30 Min,42.00,37.00,"$5,735.00",137,155,1
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90804,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90806,,Encounter 45-50 Min,105.00,232.00,"$29,928.00",285,129,2
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90806,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90808,,Encounter 75-80 Min,3.00,3.00,$891.00,297,297,1
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90808,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90814,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90814,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0914, 0915, 0916, 0919",90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90816,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90817,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90818,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90819,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90821,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90822,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90823,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90824,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
Ottawa,,,,,,,,,,,
,Therapy-Individual Therapy,,90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Psychotherapy (Individual Therapy),"0900, 0914, 0915, 0916, 0919",90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90827,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90828,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90829,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Mental Health: Outpatient Care,,90832,,30 Minutes,13.00,16.00,"$4,328.00",333,271,1
,Substance abuse: Outpatient Care,,90832,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment,,90833,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,90833,U5,30 Minutes,0.00,0.00,$0.00,0,0,0
,Mental Health: Outpatient Care,,90834,,45 Minutes,92.00,421.00,"$55,635.00",605,132,5
,Substance abuse: Outpatient Care,,90834,,45 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment,,90836,,45 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,90836,U5,45 Minutes,0.00,0.00,$0.00,0,0,0
,Mental Health: Outpatient Care,,90837,,60 Minutes,60.00,205.00,"$37,552.00",626,183,3
,Substance abuse: Outpatient Care,,90837,,60 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment,,90838,,60 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,90838,U5,60 Minutes,0.00,0.00,$0.00,0,0,0
,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,3.00,3.00,$428.00,143,143,1
,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,1.00,1.00,$200.00,200,200,1
,Therapy-Family Therapy,,90846,,Encounter,102.00,245.00,"$39,356.00",386,161,2
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90847,,Encounter,229.00,"1,405.00","$147,966.00",646,105,6
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,HS,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90853,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Review ,,90862,,Encounter,77.00,135.00,"$47,497.00",617,352,2
,Substance Abuse: Medication Review,"0900, 0914, 0915, 0916, 0919",90862,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Physician,0901,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,90887,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92506,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92507,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92508,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92526,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92610,,Encounter,0.00,0.00,$0.00,0,0,0
Ottawa,,,,,,,,,,,
,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,7.00,29.00,"$3,591.00",513,124,4
,Assessment for Autism,,96101,U5,Hour,0.00,0.00,$0.00,0,0,0
,Psychological Testing by Technician ,,96102,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,96102,U5,Hour,0.00,0.00,$0.00,0,0,0
,Psychological Testing by Comp ,,96103,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96105,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96110,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96111,,Encounter,0.00,0.00,$0.00,0,0,0
,Neurobehavioral Status Exam,,96116,,Per Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,96118,U5,Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Tech ,,96119,,Per Hour,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,96119,U5,Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0.00,0.00,$0.00,0,0,0
,Medication Administration,,96372,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97001,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97002,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97003,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97112,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97113,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97116,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97124,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97140,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97150,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97530,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97532,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97533,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97535,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97537,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97542,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97750,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97755,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97760,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Prosthetic Training (Children's Waiver),,97761,,15 Minutes,0.00,0.00,$0.00,0,0,0
,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97802,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97803,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Health Services,,97804,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97810,,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Accupuncture,,97811,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99201,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,99201,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99202,,Encounter,0.00,0.00,$0.00,0,0,0
Ottawa,,,,,,,,,,,
,Assessment for Autism,,99202,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,99203,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,99204,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,99205,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Substance Abuse: Physician Evaluation,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99211,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,99211,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99212,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment for Autism,,99212,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99213,,Encounter,24.00,28.00,"$6,384.00",266,228,1
,Assessment for Autism,,99213,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99214,,Encounter,119.00,271.00,"$91,869.00",772,339,2
,Assessment for Autism,,99214,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Psychiatric Evaluation and Medicaid Management,,99215,,Encounter,17.00,20.00,"$11,080.00",652,554,1
,Assessment for Autism,,99215,U5,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99221,,30 Minutes,1.00,1.00,$82.00,82,82,1
,Additional Codes-Physician Services,,99222,,50 Minutes,5.00,5.00,$412.00,82,82,1
,Additional Codes-Physician Services,,99223,,70 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99224,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99225,,25 minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99226,,35 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99231,,15 Minutes,1.00,2.00,$48.00,48,24,2
,Additional Codes-Physician Services,,99232,,25 minutes,5.00,24.00,"$1,028.00",206,43,5
,Additional Codes-Physician Services,,99233,,35 Minutes,1.00,2.00,$145.00,145,73,2
,Additional Codes-Physician Services,,99241,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99242,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99243,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99244,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99245,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99251,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99252,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99253,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99254,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99255,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99261,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99262,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99263,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99271,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99272,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99273,,Encounter,0.00,0.00,$0.00,0,0,0
Ottawa,,,,,,,,,,,
,Additional Codes-Physician Services,,99274,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99275,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment,,99324,,Encounter,0.00,0.00,$0.00,0,0,0
